[i, o, iu]	[i, ó, iu]	1.0
[ei, u]	[éi, u]	0.42424242424242425
[u, al, ė]	[u, ál, ė]	1.0
[e, u, e]	[e, u, è]	1.0
[y, i, i]	[y, ì, i]	0.5
[a, e, i, ių]	[a, e, ì, ių]	1.0
[au, io]	[aũ, io]	1.0
[a, ai]	[ã, ai]	0.11764705882352941
[e, o, ą]	[e, o, ą̃]	0.5
[au, ė, e, į]	[au, ė́, e, į]	1.0
[ie, uo, i, o]	[ie, úo, i, o]	1.0
[ar, ie, iai]	[ar, iẽ, iai]	1.0
[u, i, y, o, o]	[u, i, y, ó, o]	1.0
[ie]	[iẽ]	0.7866666666666666
[a, ų]	[a, ų̃]	0.5666666666666667
[e, ū, i, a]	[e, ū, ì, a]	1.0
[i, į]	[ì, į]	1.0
[į, ei, i]	[į, ei, ì]	1.0
[ū, ą]	[ū̃, ą]	0.16666666666666666
[u, ė, o]	[u, ė́, o]	1.0
[uė, o, e]	[uė̃, o, e]	1.0
[im, a]	[im̃, a]	0.25
[iu, ą]	[iù, ą]	1.0
[o, a, o]	[o, a, õ]	0.3333333333333333
[e, y, a]	[e, y, à]	0.14285714285714285
[er]	[er̃]	1.0
[e, io, u]	[e, io, ù]	0.5
[u, ie, į]	[ù, ie, į]	1.0
[u, o, ė]	[u, o, ė̃]	0.5
[u, ai, io, au]	[u, ái, io, au]	1.0
[į, ė, a]	[į̃, ė, a]	1.0
[a, ei, o]	[a, ei, õ]	0.2
[e, en, ia]	[e, eñ, ia]	1.0
[en, i, a]	[en, ì, a]	1.0
[au, u, u]	[au, u, ù]	1.0
[iū, ė, o]	[iū, ė́, o]	1.0
[o, ė, u, ė, e]	[o, ė́, u, ė, e]	1.0
[ei, o]	[ei, õ]	0.5454545454545454
[a, ia, o, iau]	[a, iã, o, iau]	1.0
[u, u, i]	[ù, u, i]	0.6666666666666666
[e, er, i, a]	[e, er̃, i, a]	1.0
[ių]	[ių̃]	1.0
[a, uo, ė, e]	[à, uo, ė, e]	1.0
[i, o, i]	[i, o, ì]	0.43478260869565216
[a, a, u, a]	[a, a, ù, a]	1.0
[el, ė, i]	[él, ė, i]	1.0
[e, ą, i, in, a]	[e, ą, i, ìn, a]	1.0
[u, ė]	[ù, ė]	0.8461538461538461
[o, ė, um]	[o, ė́, um]	1.0
[e, u, i]	[e, u, ì]	0.03333333333333333
[a, a, i, o, e]	[a, ã, i, o, e]	1.0
[ar, a, o, e]	[ar, ã, o, e]	1.0
[ei, in, u, a]	[ei, in, ù, a]	1.0
[on, o, ę]	[on, ò, ę]	1.0
[a, ū, a, u]	[a, ū, a, ù]	1.0
[e, a, in, a]	[e, a, iñ, a]	1.0
[i, o, an, o]	[i, o, añ, o]	1.0
[a, i, io]	[a, ì, io]	0.5
[y, a, in, ą]	[y, a, ìn, ą]	1.0
[a, i, y, i]	[a, i, ý, i]	1.0
[u, o, i]	[u, o, ì]	0.7
[ai, o, a]	[aĩ, o, a]	1.0
[ė, in, u, ą]	[ė, in, ù, ą]	1.0
[au, i, ą]	[au, ì, ą]	0.16666666666666666
[u, i, in, u]	[u, i, in, ù]	1.0
[er, iu, a]	[er, iù, a]	1.0
[ė, a, e]	[ė́, a, e]	1.0
[a, ai, iuo]	[a, ai, iúo]	1.0
[au, o, u, ą]	[au, o, ù, ą]	1.0
[a, ia]	[a, ià]	0.6470588235294118
[į, i, ai, uo, i]	[į, i, ai, úo, i]	1.0
[i, a, y]	[i, a, ý]	1.0
[o, ė]	[o, ė̃]	0.02857142857142857
[en, e, io]	[en, ẽ, io]	1.0
[o, y, a]	[o, ý, a]	0.3
[a, ei, ą]	[ã, ei, ą]	0.5
[e, a, ie, iu]	[e, ã, ie, iu]	1.0
[o, an, ą]	[o, án, ą]	1.0
[im, or, uo, a]	[im, or, úo, a]	1.0
[o, a, o, i]	[o, a, o, ì]	1.0
[o, e, į]	[ò, e, į]	0.2
[ai, u]	[ai, ù]	0.6206896551724138
[u, ū, iau]	[u, ū́, iau]	1.0
[ar, ui]	[ar̃, ui]	0.25
[e, ei, iu]	[e, éi, iu]	0.5
[an, ū, ų]	[an, ū̃, ų]	1.0
[u, i, a, i, o, e]	[u, i, a, ì, o, e]	1.0
[ei, e]	[ei, è]	0.2
[e, u, ia]	[ẽ, u, ia]	1.0
[ė, i, ą]	[ė, ì, ą]	1.0
[am, o, e]	[am, o, è]	1.0
[i, ą, e]	[ì, ą, e]	1.0
[ir, ū, ė]	[ir, ū́, ė]	1.0
[a, y, ė, o]	[a, y, ė́, o]	1.0
[ar, uo, u, e]	[ar, uo, u, è]	1.0
[o, e, ų]	[ó, e, ų]	0.25
[e, ė, i]	[e, ė̃, i]	0.25
[o, i, o]	[o, ì, o]	0.2
[o, i, o]	[o, i, ò]	0.2
[uo, o, iu]	[úo, o, iu]	1.0
[e, o, ė]	[e, ò, ė]	0.5
[į, o, i]	[į, o, ì]	1.0
[ir, į]	[ìr, į]	1.0
[e, e, o, a]	[e, e, ò, a]	1.0
[u, en, u]	[u, en, ù]	1.0
[u, au, y, a]	[u, au, ý, a]	1.0
[a, iu, ą]	[a, iù, ą]	1.0
[a, e, a]	[à, e, a]	0.6363636363636364
[u, u, į]	[u, ù, į]	1.0
[į, ar, ių]	[į́, ar, ių]	1.0
[u, e, o]	[u, ẽ, o]	1.0
[ie, ie, a]	[ie, íe, a]	0.875
[a, a, į]	[ã, a, į]	1.0
[į, ė, i, o]	[į, ė, ì, o]	1.0
[e, u]	[e, ù]	1.0
[ar, ą]	[ar̃, ą]	0.7301587301587301
[o, ė]	[õ, ė]	0.02857142857142857
[iam]	[iám]	1.0
[au, i, y]	[au, i, ỹ]	1.0
[au, ių]	[aũ, ių]	1.0
[a, o]	[a, ó]	0.0011587485515643105
[al, a, i]	[al̃, a, i]	0.3333333333333333
[u, i, a, in, i]	[u, i, a, ìn, i]	1.0
[er, au, ė]	[ér, au, ė]	1.0
[uo, e]	[uo, è]	1.0
[ar, a, a, į]	[ar, ã, a, į]	1.0
[iau, i, į]	[iau, ì, į]	1.0
[o, i, i, in, ai]	[o, ì, i, in, ai]	1.0
[u, e, iu]	[ù, e, iu]	1.0
[iu, ė, ių]	[iu, ė̃, ių]	1.0
[al, a, a]	[al, a, à]	0.25
[u, a, io]	[ù, a, io]	1.0
[u, į]	[ù, į]	0.45161290322580644
[i, io, e, a]	[i, io, e, à]	1.0
[u, o]	[u, õ]	0.005813953488372093
[er, a]	[er̃, a]	0.6923076923076923
[au, u, o]	[au, ù, o]	1.0
[a, i, an, ė]	[a, i, añ, ė]	1.0
[a, i, ei, i, i, ai]	[a, i, éi, i, i, ai]	1.0
[au, i, y, e]	[au, i, y, è]	1.0
[im, a, ie, į]	[im, ã, ie, į]	1.0
[e, e, i, o, iau]	[e, e, ì, o, iau]	1.0
[a, i, i, o]	[a, i, ì, o]	0.5
[a, i, e, i]	[a, i, è, i]	0.8333333333333334
[u, a, y]	[u, a, ý]	1.0
[on, er, ą]	[on, er̃, ą]	1.0
[ar, a, i, ui]	[ar, a, ì, ui]	1.0
[au, o, o, i, į]	[au, o, o, ì, į]	1.0
[a, y]	[a, ỹ]	0.34782608695652173
[a, o, ė]	[a, õ, ė]	0.2631578947368421
[i, o, a]	[i, õ, a]	0.1
[am, o, o, i]	[am̃, o, o, i]	1.0
[o, i, on, e]	[o, i, òn, e]	1.0
[u, i, a, iau]	[u, ì, a, iau]	0.5
[i, o, i, ė, e]	[i, ó, i, ė, e]	1.0
[al, u, ą]	[al, ù, ą]	1.0
[a, e, a, i, a]	[a, e, ã, i, a]	1.0
[ie, u]	[ie, ù]	0.88
[om, iu, e, iu]	[om, iù, e, iu]	1.0
[am, in]	[am̃, in]	1.0
[a, i, u, i]	[a, ì, u, i]	0.2
[e, ią]	[ẽ, ią]	1.0
[ie, o, a, a]	[ie, ó, a, a]	1.0
[e, e, i, ė]	[e, e, ì, ė]	1.0
[a, ai, au, a]	[a, ai, áu, a]	1.0
[ū, i, į]	[ū̃, i, į]	0.75
[al, u, y, ų]	[al, u, ý, ų]	1.0
[o, an, i, o]	[o, án, i, o]	1.0
[a, a, y]	[a, a, ỹ]	0.3125
[a, uo, e]	[a, uo, è]	1.0
[ar, o, a, i]	[ar, ó, a, i]	1.0
[ė, u, u]	[ė, u, ù]	1.0
[ai, iau]	[ai, iaũ]	1.0
[ai, a, e]	[ai, ã, e]	1.0
[e, ei, ia]	[e, eĩ, ia]	0.5
[al, i, a]	[al, i, à]	1.0
[uo, i]	[uo, ì]	0.7272727272727273
[e, al, ė]	[e, al̃, ė]	0.5
[a, u, ia, o]	[a, u, iã, o]	1.0
[y, a, ų]	[y, ã, ų]	1.0
[o, in, a]	[o, ìn, a]	1.0
[uo, au, o]	[úo, au, o]	1.0
[i, i, a, i, i, a]	[i, i, ã, i, i, a]	1.0
[a, i, in, a]	[a, i, iñ, a]	1.0
[a, i, a, ė]	[a, i, ã, ė]	0.8823529411764706
[el, i]	[él, i]	0.6666666666666666
[an, į]	[añ, į]	1.0
[el, a, au, i]	[él, a, au, i]	1.0
[a, ė, a, i, ą]	[a, ė, ã, i, ą]	1.0
[e, a, ė, um]	[e, a, ė́, um]	1.0
[y, ū, ai]	[y, ū̃, ai]	1.0
[e, i]	[ẽ, i]	0.11267605633802817
[u, i, a, y, i]	[u, i, a, ý, i]	1.0
[il, o]	[il̃, o]	0.3333333333333333
[a, ir, in, a]	[a, ìr, in, a]	1.0
[e, a, uo, a]	[e, à, uo, a]	1.0
[ur, in, a]	[ur, ìn, a]	1.0
[il, ė, i]	[il, ė́, i]	1.0
[a, en, a]	[à, en, a]	0.5
[uo, ai, a]	[úo, ai, a]	1.0
[a, ė, i, ai]	[a, ė́, i, ai]	1.0
[a, a, i, ių]	[a, ã, i, ių]	1.0
[e, u, ir]	[e, u, ir̃]	1.0
[y, y, o, u]	[ý, y, o, u]	1.0
[o, a, e]	[ó, a, e]	1.0
[a, e, i]	[à, e, i]	0.18181818181818182
[an, uo, io]	[añ, uo, io]	1.0
[y, i, i]	[y, i, ì]	0.5
[u, ei, i, e]	[u, eĩ, i, e]	0.5
[a, uo, i]	[a, uo, ì]	1.0
[i, ui]	[ì, ui]	1.0
[uo, o, e]	[úo, o, e]	1.0
[į, y, į]	[į́, y, į]	1.0
[ai, y]	[ai, ý]	0.8333333333333334
[el, o, o]	[el, ó, o]	1.0
[i, ia]	[i, ià]	1.0
[e, a, i, ių]	[e, a, ì, ių]	1.0
[in, o, e, i, ą]	[in, o, è, i, ą]	1.0
[u, a, iuo]	[u, a, iuõ]	1.0
[u, au, a]	[ù, au, a]	0.6666666666666666
[e, o, u]	[e, o, ù]	0.75
[o, o, a, a]	[o, o, ã, a]	1.0
[ei, ė, a, į]	[ei, ė́, a, į]	1.0
[u, i, e, ė]	[u, ì, e, ė]	1.0
[am, a, ių]	[am, a, ių̃]	1.0
[in, i, o, e]	[ìn, i, o, e]	1.0
[a, i, i, ų]	[a, i, ì, ų]	1.0
[e, ū]	[e, ū́]	1.0
[o, o, o]	[ò, o, o]	1.0
[au, ų, i]	[aũ, ų, i]	1.0
[o, u, į]	[ó, u, į]	1.0
[au, ian, į]	[áu, ian, į]	1.0
[a, i, o]	[a, i, ó]	0.04
[a, al, ė]	[a, ál, ė]	1.0
[ie, o, e]	[iẽ, o, e]	0.8125
[ai, ė]	[ai, ė̃]	0.38461538461538464
[į]	[į̃]	1.0
[eu, uo, a]	[eu, úo, a]	1.0
[a, u, ė]	[a, u, ė́]	1.0
[e, u, i, o]	[e, u, ì, o]	1.0
[ir, a, i]	[ir, à, i]	1.0
[u, u, i, į]	[u, u, ì, į]	1.0
[al, ų]	[al, ų̃]	1.0
[en, ai]	[en, aĩ]	1.0
[u, au, i, o]	[u, au, ì, o]	1.0
[a, a, a, o, o]	[a, ã, a, o, o]	1.0
[a, o, o, e]	[a, o, o, è]	1.0
[e, i, i, e, u]	[e, i, ì, e, u]	1.0
[a, ė, o]	[a, ė́, o]	0.7
[e, a, i]	[e, ã, i]	0.6666666666666666
[y, e, an, y]	[y, ẽ, an, y]	1.0
[u, au, o, o, e]	[u, au, ó, o, e]	1.0
[a, in, ė, o]	[a, in, ė́, o]	1.0
[e, i, au, ai]	[e, i, au, aĩ]	1.0
[e, ų, ų]	[e, ų̃, ų]	1.0
[a, ai, y]	[a, ai, ý]	1.0
[ur, ū]	[ur, ū́]	1.0
[i, o]	[i, ó]	0.013513513513513514
[u, e, iau]	[ù, e, iau]	1.0
[al, ė]	[ál, ė]	0.5
[iai]	[iái]	0.5
[ie, ų]	[ie, ų̃]	0.631578947368421
[e, y, ų]	[e, ý, ų]	1.0
[en, e, o]	[eñ, e, o]	1.0
[ie, a, i]	[ie, a, ì]	0.6666666666666666
[i, u, am, ių]	[i, ù, am, ių]	1.0
[o, u, u]	[o, u, ù]	1.0
[a, o, u]	[a, o, ù]	0.6666666666666666
[i, uo, a]	[i, úo, a]	1.0
[i, ai, y, ų]	[i, ai, ý, ų]	1.0
[o, uo, į]	[ó, uo, į]	1.0
[o, o]	[ó, o]	0.4782608695652174
[o, y, o, ų]	[ó, y, o, ų]	1.0
[u, u, i, iu]	[u, u, i, iù]	1.0
[a, uo, ia, e, im]	[a, úo, ia, e, im]	1.0
[u, e, er, a, au]	[u, e, er, a, aũ]	1.0
[o, ų]	[ó, ų]	0.625
[a, i, ė, o, e]	[a, i, ė́, o, e]	1.0
[a, i, i, au]	[a, i, i, aũ]	1.0
[o, y, o, o]	[ó, y, o, o]	1.0
[an, a]	[an, à]	0.6923076923076923
[i, en, iau]	[i, én, iau]	1.0
[a, au, i, e]	[a, áu, i, e]	1.0
[ai, uo, i]	[ai, úo, i]	1.0
[a, am, i, o]	[a, am̃, i, o]	1.0
[ū, u]	[ū́, u]	0.42857142857142855
[ė, u, ą]	[ė, ù, ą]	1.0
[en, ė, i]	[én, ė, i]	1.0
[a, i, au]	[a, i, aũ]	0.8
[iū, ė, a, a]	[iū, ė́, a, a]	1.0
[i, i, ai, y, ų]	[i, i, ái, y, ų]	1.0
[i, o, ė]	[i, ó, ė]	1.0
[į, i, er, ė]	[į, ì, er, ė]	1.0
[u, ei, a]	[ù, ei, a]	1.0
[er, au, i]	[ér, au, i]	1.0
[e, iai]	[e, iaĩ]	0.8
[ie, ai]	[ie, aĩ]	0.2
[ei, a, u]	[eĩ, a, u]	1.0
[am, o]	[am, õ]	1.0
[o, in, į]	[ó, in, į]	1.0
[u, au, iau]	[u, áu, iau]	0.5
[au, a]	[aũ, a]	0.4444444444444444
[e, e, o]	[e, ẽ, o]	0.25
[u, iim]	[u, iim̃]	1.0
[e, y, uo, a]	[e, y, úo, a]	1.0
[i, il, ė]	[i, ìl, ė]	1.0
[al, iu]	[ál, iu]	1.0
[au, iau]	[áu, iau]	0.1935483870967742
[a, y, a]	[a, ỹ, a]	0.8888888888888888
[a, a, a, o]	[a, ã, a, o]	0.6666666666666666
[au, i]	[áu, i]	0.0625
[i, a, e]	[i, a, è]	1.0
[o, i, i]	[ó, i, i]	0.5
[il, i, i, a, e]	[il̃, i, i, a, e]	1.0
[o, y, u]	[o, ý, u]	1.0
[o, u]	[o, ù]	0.8108108108108109
[u, o, o]	[u, ó, o]	0.6
[i, y, i]	[ì, y, i]	0.2
[e, ė]	[e, ė́]	0.012658227848101266
[o, uo, iai]	[o, uo, iaĩ]	1.0
[al, uo, e]	[al, uo, è]	1.0
[e, e, ė, o]	[e, e, ė́, o]	1.0
[u, o, ų]	[u, ó, ų]	1.0
[ian, ien]	[iañ, ien]	1.0
[il, ų]	[ìl, ų]	1.0
[il, o]	[ìl, o]	0.6666666666666666
[an, o, ai, i]	[an, ó, ai, i]	1.0
[an, i, o]	[án, i, o]	1.0
[en, a, e]	[eñ, a, e]	1.0
[ie, a, e]	[ie, a, è]	0.5
[a, au, i]	[a, áu, i]	0.22727272727272727
[au, au, i]	[au, aũ, i]	0.6666666666666666
[u, i, u, y, i]	[u, i, u, ý, i]	1.0
[e, a, ie, i]	[e, ã, ie, i]	1.0
[i, e, a]	[i, e, à]	0.5714285714285714
[a, a, y, ė]	[a, a, ý, ė]	1.0
[u, en, a]	[u, eñ, a]	0.75
[i, au]	[i, aũ]	1.0
[a, i, o, o]	[a, i, ó, o]	1.0
[ai, y, ų]	[ai, ý, ų]	1.0
[y, a]	[ỹ, a]	0.9128630705394191
[y, iau]	[ỹ, iau]	1.0
[a, ir, o, e]	[a, ir̃, o, e]	1.0
[ė, i, e]	[ė́, i, e]	1.0
[o, iu]	[o, iù]	0.10606060606060606
[u, a, y, ian, io]	[u, a, ý, ian, io]	1.0
[om, iu, e, i]	[om, iù, e, i]	1.0
[e, e, ia]	[ẽ, e, ia]	0.25
[a, i, ū, in]	[a, i, ū́, in]	1.0
[a, ei, ė, o]	[a, ei, ė́, o]	1.0
[i, i, au, ė]	[i, i, áu, ė]	1.0
[i, ė, ė]	[ì, ė, ė]	0.2
[i, a, ą]	[i, ã, ą]	1.0
[en, ė]	[eñ, ė]	0.6666666666666666
[e, in, ą]	[e, iñ, ą]	1.0
[u, e, i, e]	[u, è, i, e]	1.0
[a, e, ių]	[a, e, ių̃]	1.0
[e, i, o, au]	[e, i, ó, au]	1.0
[o, ė, ie, i, ą]	[o, ė, iẽ, i, ą]	1.0
[i, i, au, in, i]	[i, i, au, ìn, i]	1.0
[aė, ė]	[àė, ė]	1.0
[au, e]	[áu, e]	0.16666666666666666
[eie, o]	[eíe, o]	1.0
[o, i, e]	[ó, i, e]	1.0
[a, y, in]	[a, ý, in]	1.0
[i, a, į, a, e]	[i, a, į́, a, e]	1.0
[a, y, iu]	[ã, y, iu]	0.3333333333333333
[a, o, o]	[a, ó, o]	0.95
[e, ie]	[e, iẽ]	1.0
[a, y, iui]	[ã, y, iui]	1.0
[e, or, e, iam]	[e, òr, e, iam]	1.0
[en, ia, a]	[en, ia, à]	1.0
[u, i, ė, iai]	[u, ì, ė, iai]	1.0
[ai, ū]	[aĩ, ū]	1.0
[a, e, i, o]	[a, è, i, o]	0.3333333333333333
[a, i, e, iau]	[a, ì, e, iau]	1.0
[a, i, e, a]	[a, ì, e, a]	1.0
[e, ių]	[e, ių̃]	0.75
[o, a, a]	[ó, a, a]	0.5
[un, iau]	[un, iaũ]	1.0
[u, i, ir, iau]	[u, i, ir̃, iau]	1.0
[ir, yn]	[ir, ỹn]	1.0
[ai, o]	[aĩ, o]	0.8253968253968254
[ea, ą]	[eã, ą]	1.0
[i, e, i, a]	[i, è, i, a]	1.0
[a, i, į]	[ã, i, į]	0.6666666666666666
[a, iuo, u]	[a, iúo, u]	1.0
[ei, iau, ia]	[ei, iáu, ia]	1.0
[a, in, o]	[a, in, õ]	0.1111111111111111
[a, am]	[a, am̃]	1.0
[o, ių]	[ó, ių]	0.034482758620689655
[u, a, ų]	[ù, a, ų]	1.0
[e, o, ė, i]	[e, o, ė́, i]	1.0
[en, i, e]	[én, i, e]	1.0
[y, e, o]	[y, ẽ, o]	1.0
[er, iu]	[er̃, iu]	0.8
[u, i, a, in]	[u, i, a, ìn]	1.0
[a, ir, o]	[a, ir̃, o]	1.0
[au, ie, o]	[áu, ie, o]	0.5
[y, iai]	[ỹ, iai]	0.3333333333333333
[ai, o, i]	[aĩ, o, i]	1.0
[ar, io]	[ar̃, io]	1.0
[a, au, o]	[a, au, õ]	0.5
[a, o, a, u]	[a, o, a, ù]	1.0
[il, o, i]	[il, ó, i]	1.0
[ir, ą]	[ir̃, ą]	0.09090909090909091
[į, a, o, a]	[į, ã, o, a]	1.0
[ė, ia, ą]	[ė̃, ia, ą]	1.0
[a, ai, o]	[a, aĩ, o]	1.0
[i, u, y]	[i, u, ỹ]	1.0
[u, e]	[u, è]	1.0
[al, ą]	[al̃, ą]	0.48484848484848486
[au, o, ą]	[au, ó, ą]	1.0
[a, in, ių]	[a, in, ių̃]	1.0
[a, i, ir, o]	[a, i, ir̃, o]	1.0
[ė, ę]	[ė́, ę]	0.058823529411764705
[o, o, a, ė]	[o, o, ã, ė]	1.0
[e, i, in, u]	[ẽ, i, in, u]	1.0
[ar]	[ar̃]	0.8359375
[i, i, e]	[i, ì, e]	0.25
[ai, i, ai]	[ai, ì, ai]	1.0
[e, i, o, ai]	[e, i, ó, ai]	1.0
[uo, e, io]	[uo, ẽ, io]	1.0
[y, y, ų]	[y, ý, ų]	1.0
[e, i, y, o]	[e, i, ỹ, o]	1.0
[e, a, iuo, a]	[e, a, iúo, a]	1.0
[ei, ia]	[eĩ, ia]	0.8620689655172413
[u, un, i]	[u, un, ì]	1.0
[o, i, a]	[ó, i, a]	0.8260869565217391
[a, a, i, a]	[a, a, ì, a]	1.0
[an, ą]	[án, ą]	0.6904761904761905
[a, i, a, a]	[a, i, ã, a]	0.3333333333333333
[a, an, ė, e]	[a, añ, ė, e]	1.0
[a, a, o, ių]	[a, a, õ, ių]	1.0
[o, i, ą]	[o, ì, ą]	0.11764705882352941
[ar, e]	[ar, è]	0.2
[au, uo, e]	[au, uo, è]	1.0
[y, a]	[y, à]	0.03734439834024896
[a, iuo, i]	[a, iúo, i]	1.0
[a, a, ė]	[a, ã, ė]	0.782608695652174
[ou, a]	[òu, a]	1.0
[i, y, a]	[ì, y, a]	0.5
[a, o, i]	[ã, o, i]	0.5
[a, au, iau]	[a, aũ, iau]	0.5
[au, o, i]	[aũ, o, i]	0.058823529411764705
[a, a, ie, ei]	[a, a, iẽ, ei]	1.0
[un, i, e]	[un, i, è]	1.0
[i, ur, a, į]	[i, ùr, a, į]	1.0
[a, el, i, ą]	[a, el, ì, ą]	1.0
[a, i, al, ė, i]	[a, i, al, ė́, i]	1.0
[a, ar, um]	[a, ar̃, um]	1.0
[u, i, y, u, i]	[u, i, ý, u, i]	1.0
[i, o, o, u]	[i, o, o, ù]	1.0
[o, i, i, in, ė]	[o, ì, i, in, ė]	1.0
[u, an, io, o]	[u, án, io, o]	1.0
[e, ia, e, im]	[ẽ, ia, e, im]	1.0
[ui, u]	[ui, ù]	1.0
[a, au, iau]	[a, áu, iau]	0.3333333333333333
[i, in, in, a]	[i, in, ìn, a]	1.0
[io, e, i, i]	[io, è, i, i]	1.0
[į, a]	[į̃, a]	1.0
[e, ai, y, a, i]	[e, ai, y, a, ì]	1.0
[e, a, i, o]	[e, a, ì, o]	0.75
[el, iu]	[él, iu]	1.0
[in]	[iñ]	1.0
[e, a, e, u]	[e, à, e, u]	1.0
[e, u, i, ę]	[e, ù, i, ę]	1.0
[a, ar, i]	[a, ar, ì]	1.0
[uo, i]	[uõ, i]	0.09090909090909091
[u, i, ir, o, e]	[u, i, ir̃, o, e]	1.0
[y, i]	[ỹ, i]	0.08333333333333333
[e, en, i, e]	[e, én, i, e]	1.0
[in, i, o]	[ìn, i, o]	1.0
[au, o]	[au, õ]	0.047619047619047616
[a, am, in, i]	[a, am̃, in, i]	1.0
[a, ei, ė]	[a, éi, ė]	0.25
[ū, iau]	[ū́, iau]	1.0
[ar, uo, i]	[ar, úo, i]	1.0
[a, e, i, o, e]	[a, è, i, o, e]	1.0
[in, er, e, o]	[in, er, è, o]	1.0
[ar, i, ų]	[ar, i, ų̃]	1.0
[a, ia, ų]	[ã, ia, ų]	1.0
[u, a, u, a, iai]	[u, a, u, ã, iai]	1.0
[o, į]	[õ, į]	0.3333333333333333
[ei, o, i]	[ei, ó, i]	0.3333333333333333
[u, u, ei]	[u, u, eĩ]	1.0
[a, ei, i]	[a, ei, ì]	0.9333333333333333
[e, ai, i]	[e, ai, ì]	1.0
[i, i, a]	[i, ì, a]	0.5714285714285714
[u, e, i, o]	[u, ẽ, i, o]	0.4
[ai, y, ių]	[ai, ý, ių]	0.5
[iim, i]	[iim, ì]	1.0
[ei, i]	[ei, ì]	0.875
[a, en]	[a, eñ]	1.0
[a, y, i, i, a]	[a, ý, i, i, a]	1.0
[a, in, y, ių]	[a, in, ý, ių]	1.0
[a, a, i, o]	[a, ã, i, o]	0.07142857142857142
[o, e, i, a]	[o, è, i, a]	1.0
[u, i, ir, i]	[u, i, ir̃, i]	1.0
[a, o, ė]	[a, ò, ė]	0.05263157894736842
[a, iū, ė, u]	[a, iū, ė́, u]	1.0
[ar, y, ų]	[ar, ý, ų]	1.0
[i, o, au]	[i, ó, au]	1.0
[ar, i]	[ar, ì]	0.5384615384615384
[u, iui]	[ù, iui]	1.0
[o, ie, i, ą]	[o, ie, ì, ą]	1.0
[e, er, a]	[e, er̃, a]	1.0
[į, i, y, i, e]	[į, i, ý, i, e]	1.0
[e, e, į]	[ẽ, e, į]	1.0
[om, a]	[òm, a]	1.0
[e, im, ą]	[e, im̃, ą]	1.0
[ai, i, į]	[ái, i, į]	1.0
[o, io]	[ó, io]	0.34545454545454546
[aim]	[aim̃]	1.0
[ei, ė]	[éi, ė]	0.5
[o, uo, iu]	[ó, uo, iu]	1.0
[u, e, in, i]	[u, ẽ, in, i]	0.5
[o, ų]	[o, ų̃]	0.375
[o, ui]	[ó, ui]	0.07894736842105263
[ie, an, į]	[iẽ, an, į]	1.0
[a, i, uo, u, i]	[a, i, uõ, u, i]	1.0
[i, iu, i, a]	[i, iù, i, a]	1.0
[e, a, ai]	[e, a, aĩ]	1.0
[o, o, o, o, ą]	[o, o, ò, o, ą]	1.0
[e, al, ė]	[e, al, ė́]	0.5
[a, a, y, ą]	[a, ã, y, ą]	0.75
[er, i, i]	[er̃, i, i]	1.0
[e, u, ė, o]	[e, u, ė́, o]	1.0
[ei, a, e]	[eĩ, a, e]	1.0
[y, i, u]	[y, i, ù]	1.0
[i, i, ė, i]	[i, i, ė́, i]	0.5
[o, ia, e]	[o, ia, è]	1.0
[i, a, ę]	[i, ã, ę]	1.0
[ar, e, io]	[ar, è, io]	1.0
[a, ei, au]	[a, éi, au]	1.0
[an, ų]	[án, ų]	0.875
[al, i, ų]	[al, ì, ų]	1.0
[u, io]	[u, iõ]	0.8333333333333334
[i, uo]	[i, uõ]	1.0
[y, en, i]	[y, én, i]	1.0
[an, o]	[án, o]	0.47058823529411764
[a, o, ų]	[a, o, ų̃]	0.2727272727272727
[a, y, iau]	[a, ý, iau]	1.0
[al, i, o]	[al, ì, o]	0.8571428571428571
[ė, u, io]	[ė, ù, io]	1.0
[e, an, iau]	[e, an, iaũ]	1.0
[e, ie, a]	[e, iẽ, a]	0.3333333333333333
[e, i, o, ė]	[e, i, ó, ė]	0.6666666666666666
[a, u, i]	[a, u, ì]	0.6666666666666666
[e, e, ą]	[e, ẽ, ą]	0.16666666666666666
[or]	[ór]	1.0
[u, a, i, ai]	[u, a, i, aĩ]	1.0
[e, e, o, ė]	[e, e, õ, ė]	1.0
[a, o, a]	[ã, o, a]	0.3076923076923077
[a, iuo, a]	[a, iúo, a]	1.0
[ar, i, e, ū, o, e]	[ar, i, e, ū̃, o, e]	1.0
[a, i, e, i, ą]	[a, i, e, ì, ą]	1.0
[o, ai]	[o, aĩ]	0.125
[en, ia]	[eñ, ia]	0.4
[a, ė, uo, i]	[a, ė, úo, i]	1.0
[il, ą]	[ìl, ą]	0.8
[i, i, a]	[ì, i, a]	0.2857142857142857
[o, i, o, ų]	[o, i, ò, ų]	1.0
[ur, i]	[ùr, i]	1.0
[en, a, ie, io]	[en, ã, ie, io]	1.0
[į, i]	[į̃, i]	0.25
[au, i, ą]	[áu, i, ą]	0.8333333333333334
[ei, au]	[éi, au]	1.0
[u, i, ai]	[u, i, aĩ]	1.0
[eei, i]	[eei, ì]	0.5
[e, e, i, i, a]	[e, e, ì, i, a]	1.0
[el, ių]	[el, ių̃]	1.0
[a, i, a, au]	[a, i, a, aũ]	1.0
[e, i, i, u]	[e, ì, i, u]	1.0
[i, ū, o]	[i, ū́, o]	1.0
[u, ie, u]	[u, iẽ, u]	1.0
