Šiañdien ỹra pirmãdienis, õ rytój bùs antrãdienis.	Šiandien yra pirmadienis, o rytoj bus antradienis.	It's Monday today and it will be Tuesday tomorrow.	antradienis	7	antradienis	Ncmsnn-
Skalbìmo mašinà sugẽdo.	Skalbimo mašina sugedo.	The washing machine has broken down.	mašina	1	mašina	Ncfsnn-
Šuõ gùli añt sòfos, õ àš guliù lóvoj.	Šuo guli ant sofos, o aš guliu lovoj.	The dog is lying on the sofa and I'm lying in bed.	Šuo	0	šuo	Ncmsnn-
Taĩ bùvo vertìnga patirtìs.	Tai buvo vertinga patirtis.	That was a valuable experience.	patirtis	3	patirtis	Ncfsnn-
Tàs debesìs prìmena Kìniją.	Tas debesis primena Kiniją.	That cloud looks like China.	debesis	1	debesis	Ncmsnn-
Tòmas gãvo medãlį.	Tomas gavo medalį.	Tom was given a medal.	Tomas	0	Tomas	Npmsnnf
Tòmas nègeria kavõs, bèt jìs rū̃ko cigaretès.	Tomas negeria kavos, bet jis rūko cigaretes.	Tom doesn't drink coffee, but he smokes cigarettes.	Tomas	0	Tomas	Npmsnnf
Tòmas nuspréndė neitì į̃ vakarė̃lį.	Tomas nusprendė neiti į vakarėlį.	Tom decided not to go to the party.	Tomas	0	Tomas	Npmsnnf
Tòmas tikraĩ gãli žaistì tènisą.	Tomas tikrai gali žaisti tenisą.	Tom sure can play tennis.	Tomas	0	Tomas	Npmsnnf
Tòmas ỹra milijardiẽrius.	Tomas yra milijardierius.	Tom is a billionaire.	Tomas	0	Tomas	Npmsnnf
Tòmas ỹra milijardiẽrius.	Tomas yra milijardierius.	Tom is a billionaire.	milijardierius	2	milijardierius	Ncmsnn-
Tòmas ỹra našláitis.	Tomas yra našlaitis.	Tom is an orphan.	Tomas	0	Tomas	Npmsnnf
Tòmas ỹra našláitis.	Tomas yra našlaitis.	Tom is an orphan.	našlaitis	2	našlaitis	Ncmsnn-
Tòmas žaĩdžia šachmãtais geriaũ ùž manè.	Tomas žaidžia šachmatais geriau už mane.	Tom is better at chess than I am.	Tomas	0	Tomas	Npmsnnf
Tònis galvójo apiẽ fãbriką ir̃ parduotuvès.	Tonis galvojo apie fabriką ir parduotuves.	Tony thought about the factory and the shops.	Tonis	0	Tonis	Npmsnnf
Tù negãli naudótis šià skalbìmo mašinà.	Tu negali naudotis šia skalbimo mašina.	You can't use this washing machine.	mašina	5	mašina	Ncfsnn-
Véidrodis atspiñdi šviẽsą.	Veidrodis atspindi šviesą.	A mirror reflects light.	Veidrodis	0	veidrodis	Ncmsnn-
Vélnias pàdavė Diẽvą į̃ teĩsmą.	Velnias padavė Dievą į teismą.	Devil sued God.	Velnias	0	velnias	Ncmsnn-
Àš esù krikščiónis.	Aš esu krikščionis.	I'm a Christian.	krikščionis	2	krikščionis	Ncmsnn-
Àš girdė́jau kàd jõ tė́vas ỹra ùžsienyje.	Aš girdėjau kad jo tėvas yra užsienyje.	I hear that his father is abroad.	tėvas	4	tėvas	Ncmsnn-
Cùkrus ỹra saldùs.	Cukrus yra saldus.	Sugar is sweet.	Cukrus	0	cukrus	Ncmsnn-
Dangujè švỹti daugýbė žvaigždžių̃.	Danguje švyti daugybė žvaigždžių.	Many stars shine in the heavens.	daugybė	2	daugybė	Ncfsnn-
Daugumà krepšìnio žaidė́jų ỹra labaĩ aũkšti.	Dauguma krepšinio žaidėjų yra labai aukšti.	Most basketball players are very tall.	Dauguma	0	dauguma	Ncfsnn-
Daugumà studeñtų mė́gsta spòrtą.	Dauguma studentų mėgsta sportą.	Most students like sports.	Dauguma	0	dauguma	Ncfsnn-
Dir̃žas ỹra rudàs.	Diržas yra rudas.	The belt is brown.	Diržas	0	diržas	Ncmsnn-
Helèna ãplanko sàvo dė̃dę kiekvíeną sekmãdienį.	Helena aplanko savo dėdę kiekvieną sekmadienį.	Helen visits her uncle every Sunday.	Helena	0	Helena	Npfsnnf
Internètas ỹra rimtàs ver̃slas.	Internetas yra rimtas verslas.	The Internet is serious business.	Internetas	0	internetas	Ncmsnn-
Internètas ỹra rimtàs ver̃slas.	Internetas yra rimtas verslas.	The Internet is serious business.	verslas	3	verslas	Ncmsnn-
Įstãtymas bùvo pàkeistas.	Įstatymas buvo pakeistas.	The law was changed.	Įstatymas	0	įstatymas	Ncmsnn-
Jéi mašinà ỹra sugadìnta, tù esì atsakìngas.	Jei mašina yra sugadinta, tu esi atsakingas.	If the machine is damaged, you are responsible.	mašina	1	mašina	Ncfsnn-
Jì neprisìmena ar̃ jõ automobìlis bùvo geltónas ar̃ nè.	Ji neprisimena ar jo automobilis buvo geltonas ar ne.	She doesn't remember if his car was yellow or not.	automobilis	4	automobilis	Ncmsnn-
Jì norė́jo būtì daininiñkė.	Ji norėjo būti dainininkė.	She wanted to be a singer.	dainininkė	3	dainininkė	Ncfsnn-
Jì nóri būtì daininiñkė.	Ji nori būti dainininkė.	She wants to be a singer.	dainininkė	3	dainininkė	Ncfsnn-
Jì ỹra daininiñkė.	Ji yra dainininkė.	She is a singer.	dainininkė	2	dainininkė	Ncfsnn-
Jõ kostiùmas bùvo pìlkas õ jõ kaklãraištis geltónas.	Jo kostiumas buvo pilkas o jo kaklaraištis geltonas.	His suit was gray and his tie was yellow.	kostiumas	1	kostiumas	Ncmsnn-
Jõ kostiùmas bùvo pìlkas õ jõ kaklãraištis geltónas.	Jo kostiumas buvo pilkas o jo kaklaraištis geltonas.	His suit was gray and his tie was yellow.	kaklaraištis	6	kaklaraištis	Ncmsnn-
Jõs dukrà ìškepė mė̃są.	Jos dukra iškepė mėsą.	Her daughter fried the meat.	dukra	1	dukra	Ncfsnn-
Jõs kãtinas gulė́jo añt màno pagálvės ir̃ nenorė́jo nuliptì.	Jos katinas gulėjo ant mano pagalvės ir nenorėjo nulipti.	Her cat was lying on my pillow and didn't want to come off it.	katinas	1	katinas	Ncmsnn-
Jū́sų atsãkymas ỹra klaidìngas.	Jūsų atsakymas yra klaidingas.	Your answer is wrong.	atsakymas	1	atsakymas	Ncmsnn-
Jū́sų kilìmas ỹra vìsiškai báltas.	Jūsų kilimas yra visiškai baltas.	Your carpet is completely white.	kilimas	1	kilimas	Ncmsnn-
Kaĩp šìs gyvū̃nas vadìnasi Japòniškai?	Kaip šis gyvūnas vadinasi Japoniškai?	What is this animal called in Japanese?	gyvūnas	2	gyvūnas	Ncmsnn-
Kãras nėrà neišvéngiamas.	Karas nėra neišvengiamas.	The war is not inevitable.	Karas	0	karas	Ncmsnn-
Kíek kainúoja kam̃bario núoma?	Kiek kainuoja kambario nuoma?	How much is the rent for this room?	nuoma	3	nuoma	Ncfsnn-
Kíek laĩko kiekvíeną diẽną vidutìnis paauglỹs žiū̃ri televìzorių?	Kiek laiko kiekvieną dieną vidutinis paauglys žiūri televizorių?	How much time does the average teenager watch TV every day?	paauglys	5	paauglys	Ncmsnn-
Kokià ỹra graĩkijos sóstinė?	Kokia yra graikijos sostinė?	What is the capital of Greece?	sostinė	3	sostinė	Ncfsnn-
Kóks ỹra šiõ tìlto il̃gis?	Koks yra šio tilto ilgis?	How long is this bridge?	ilgis	4	ilgis	Ncmsnn-
Kū́no temperatūrà ỹra aukščiáusia vidùrdienį.	Kūno temperatūra yra aukščiausia vidurdienį.	Body temperature is highest in the afternoon.	temperatūra	1	temperatūra	Ncfsnn-
Kur̃ parašýtas màno var̃das?	Kur parašytas mano vardas?	Where is my name written?	vardas	3	vardas	Ncmsnn-
Laĩvas pràrastas.	Laivas prarastas.	The boat is lost.	Laivas	0	laivas	Ncmsnn-
Laĩvas skę̃sta.	Laivas skęsta.	The ship is sinking.	Laivas	0	laivas	Ncmsnn-
Lėktùvas nuskrìdo į̃ rýtus.	Lėktuvas nuskrido į rytus.	The plane flew east.	Lėktuvas	0	lėktuvas	Ncmsnn-
Lėktùvas skreñda vir̃š debesų̃.	Lėktuvas skrenda virš debesų.	The plane is flying above the clouds.	Lėktuvas	0	lėktuvas	Ncmsnn-
Lėktùvas skrìdo vir̃š debesų̃.	Lėktuvas skrido virš debesų.	The plane flew above the clouds.	Lėktuvas	0	lėktuvas	Ncmsnn-
Màno albùmas ỹra čià.	Mano albumas yra čia.	My album is here.	albumas	1	albumas	Ncmsnn-
Màno tė́vas neléido mán mókytis Jungtìnėse Valstìjose.	Mano tėvas neleido man mokytis Jungtinėse Valstijose.	My father didn't allow me to study in the USA.	tėvas	1	tėvas	Ncmsnn-
Màno tė́vas niekadà nebùvo ùžsienyje.	Mano tėvas niekada nebuvo užsienyje.	My father has never been abroad.	tėvas	1	tėvas	Ncmsnn-
Màno tė́vas palìko mán dìdelį palikìmą.	Mano tėvas paliko man didelį palikimą.	My father left me a large inheritance.	tėvas	1	tėvas	Ncmsnn-
Mèksikos sóstinė ỹra didžiáusias miẽstas Lotỹnų Amèrikoje.	Meksikos sostinė yra didžiausias miestas Lotynų Amerikoje.	The capital of Mexico is the largest city in Latin America.	sostinė	1	sostinė	Ncfsnn-
Mèksikos sóstinė ỹra didžiáusias miẽstas Lotỹnų Amèrikoje.	Meksikos sostinė yra didžiausias miestas Lotynų Amerikoje.	The capital of Mexico is the largest city in Latin America.	miestas	4	miestas	Ncmsnn-
Mergáitė válgo dúoną.	Mergaitė valgo duoną.	The girl is eating bread.	Mergaitė	0	mergaitė	Ncfsnn-
Mókytoja dãvė jám auksìnį laĩkrodį.	Mokytoja davė jam auksinį laikrodį.	He was given a gold watch by the teacher.	Mokytoja	0	mokytoja	Ncfsnn-
Mókytojas dãvė jám auksìnį laĩkrodį.	Mokytojas davė jam auksinį laikrodį.	He was given a gold watch by the teacher.	Mokytojas	0	mokytojas	Ncmsnn-
Mókytojas mùs pérspėjo, kàd egzãminas tikriáusiai bùs sunkùs.	Mokytojas mus perspėjo, kad egzaminas tikriausiai bus sunkus.	The teacher warned us that the exam would probably be complicated.	Mokytojas	0	mokytojas	Ncmsnn-
Mókytojas mùs pérspėjo, kàd egzãminas tikriáusiai bùs sunkùs.	Mokytojas mus perspėjo, kad egzaminas tikriausiai bus sunkus.	The teacher warned us that the exam would probably be complicated.	egzaminas	5	egzaminas	Ncmsnn-
Móteris válgo dúoną.	Moteris valgo duoną.	The woman is eating bread.	Moteris	0	moteris	Ncfsnn-
Mū́sų lėktùvas skrìdo vir̃š debesų̃.	Mūsų lėktuvas skrido virš debesų.	Our plane was flying above the clouds.	lėktuvas	1	lėktuvas	Ncmsnn-
Nórs jìs ir̃ gyvẽna Jungtìnėse Valstìjose, Tòmas nemóka kalbė́ti ángliškai.	Nors jis ir gyvena Jungtinėse Valstijose, Tomas nemoka kalbėti angliškai.	Even though he lives in the United States, Tom can't speak English.	Tomas	7	Tomas	Npmsnnf
Pìlka katė̃ negãli nuliptì nuõ mẽdžio.	Pilka katė negali nulipti nuo medžio.	The grey cat can't climb off the tree.	katė	1	katė	Ncfsnn-
Põ jõ lóva slẽpiasi daũg juodų̃ kačių̃.	Po jo lova slepiasi daug juodų kačių.	There are many black cats hiding under the bed.	lova	2	lova	Ncfsnn-
Polìcija pasodiñs tavè į̃ kalė́jimą.	Policija pasodins tave į kalėjimą.	The police will put you in prison.	Policija	0	policija	Ncfsnn-
Põnas Bráunas labaĩ geraĩ kal̃ba japòniškai.	Ponas Braunas labai gerai kalba japoniškai.	Mr Brown speaks Japanese very well.	Ponas	0	ponas	Ncmsnn-
Põnas Bráunas labaĩ geraĩ kal̃ba japòniškai.	Ponas Braunas labai gerai kalba japoniškai.	Mr Brown speaks Japanese very well.	Braunas	1	Braunas	Npmsnns
Šì istòrija neatitiñka fãktų.	Ši istorija neatitinka faktų.	The story doesn't match the facts.	istorija	1	istorija	Ncfsnn-
Šìs kilìmas ỹra labaĩ ìlgas.	Šis kilimas yra labai ilgas.	This carpet is very long.	kilimas	1	kilimas	Ncmsnn-
Šìs stãlas pagamìntas ìš medíenos.	Šis stalas pagamintas iš medienos.	This desk is made of wood.	stalas	1	stalas	Ncmsnn-
Tìgras ỹra didèsnis ir̃ stiprèsnis ùž kãtiną.	Tigras yra didesnis ir stipresnis už katiną.	A tiger is larger and stronger than a cat.	Tigras	0	tigras	Ncmsnn-
Tòmas kelìs kartùs paprãšė Mèrės atidarýti lángą.	Tomas kelis kartus paprašė Merės atidaryti langą.	Tom asked Mary several times to open the window.	Tomas	0	Tomas	Npmsnnf
Tòmas mán pasãkė, jóg nenóri grįžtì namõ tuščiomìs rañkomis.	Tomas man pasakė, jog nenori grįžti namo tuščiomis rankomis.	Tom told me that he didn't want to come home empty-handed.	Tomas	0	Tomas	Npmsnnf
Tòmas nežìno Mèrės bãtų dỹdžio.	Tomas nežino Merės batų dydžio.	Tom doesn't know what Mary's shoe size is.	Tomas	0	Tomas	Npmsnnf
Tòmas nežìno skìrtumo tar̃p Irãko ir̃ Irãno.	Tomas nežino skirtumo tarp Irako ir Irano.	Tom doesn't know the difference between Iraq and Iran.	Tomas	0	Tomas	Npmsnnf
Tòmas nusipir̃ko labaĩ brángų fotoaparãtą.	Tomas nusipirko labai brangų fotoaparatą.	Tom bought a very expensive camera.	Tomas	0	Tomas	Npmsnnf
Tòmas pajudė́jo Mèrės liñk.	Tomas pajudėjo Merės link.	Tom moved toward Mary.	Tomas	0	Tomas	Npmsnnf
Tòmas paklaũsė Mèrės kókią jì mė́gsta mùziką.	Tomas paklausė Merės kokią ji mėgsta muziką.	Tom asked Mary what kind of music she liked.	Tomas	0	Tomas	Npmsnnf
Tòmas paklaũsė Mèrės kókį jì mė́gsta maĩstą.	Tomas paklausė Merės kokį ji mėgsta maistą.	Tom asked Mary what kind of food she liked.	Tomas	0	Tomas	Npmsnnf
Tòmas paklaũsė Mèrės kókius jì mė́gsta fìlmus.	Tomas paklausė Merės kokius ji mėgsta filmus.	Tom asked Mary what kind of movies she liked.	Tomas	0	Tomas	Npmsnnf
Tòmas paprãšė Mèrės nusiramìnti.	Tomas paprašė Merės nusiraminti.	Tom asked Mary to quiet down.	Tomas	0	Tomas	Npmsnnf
Tòmas paprãšė Mèrės pagálbos.	Tomas paprašė Merės pagalbos.	Tom asked Mary for help.	Tomas	0	Tomas	Npmsnnf
Tòmas paprãšė Mèrės pinigų̃.	Tomas paprašė Merės pinigų.	Tom asked Mary for money.	Tomas	0	Tomas	Npmsnnf
Tòmas pasirãšė visùs dokumentùs, kuriuõs jám dãvė Mèrės advokãtas.	Tomas pasirašė visus dokumentus, kuriuos jam davė Merės advokatas.	Tom signed all the documents Mary's lawyer gave him.	Tomas	0	Tomas	Npmsnnf
Tòmas pasirãšė visùs dokumentùs, kuriuõs jám dãvė Mèrės advokãtas.	Tomas pasirašė visus dokumentus, kuriuos jam davė Merės advokatas.	Tom signed all the documents Mary's lawyer gave him.	advokatas	9	advokatas	Ncmsnn-
Tòmas susipažìno sù Mèrės draugaĩs.	Tomas susipažino su Merės draugais.	Tom got to know Mary's friends.	Tomas	0	Tomas	Npmsnnf
Tòmas ỹra geriáusias darbiniñkas kókį tìk turė́jome.	Tomas yra geriausias darbininkas kokį tik turėjome.	Tom is the best employee we've ever had.	Tomas	0	Tomas	Npmsnnf
Tòmas ỹra geriáusias darbiniñkas kókį tìk turė́jome.	Tomas yra geriausias darbininkas kokį tik turėjome.	Tom is the best employee we've ever had.	darbininkas	3	darbininkas	Ncmsnn-
Tù esì gẽra virė́ja.	Tu esi gera virėja.	You are a good cook.	virėja	3	virėja	Ncfsnn-
Ỹra dìdelė tikimýbė, kàd jìs nugalė̃s.	Yra didelė tikimybė, kad jis nugalės.	There is a good chance that he will win.	tikimybė	2	tikimybė	Ncfsnn-
Žẽmės Mėnùlis ỹra natūralùs palydõvas.	Žemės Mėnulis yra natūralus palydovas.	The earth's moon is a natural satellite.	Mėnulis	1	mėnulis	Ncmsnn-
Žẽmės Mėnùlis ỹra natūralùs palydõvas.	Žemės Mėnulis yra natūralus palydovas.	The earth's moon is a natural satellite.	palydovas	4	palydovas	Ncmsnn-
Àš esù aĩris.	Aš esu airis.	I'm Irish.	airis	2	airis	Ncmsnn-
Àš negaliù grįžtì atgal̃ į̃ Austrãliją. Teñ manę̃s íeško polìcija.	Aš negaliu grįžti atgal į Australiją. Ten manęs ieško policija.	I can't go back to Australia. I'm wanted by the police there.	policija	10	policija	Ncfsnn-
Bendraĩ, ekskùrsija bùvo malonì.	Bendrai, ekskursija buvo maloni.	All in all, the excursion was pleasant.	ekskursija	2	ekskursija	Ncfsnn-
Dangùs ỹra mė́lynas, jū́ra ir̃gi ỹra mė́lyna. Dangùs ir̃ jū́ra ỹra mė́lyni.	Dangus yra mėlynas, jūra irgi yra mėlyna. Dangus ir jūra yra mėlyni.	The sky is blue, the sea is also blue. The sky and the sea are blue.	Dangus	0	dangus	Ncmsnn-
Dangùs ỹra mė́lynas, jū́ra ir̃gi ỹra mė́lyna. Dangùs ir̃ jū́ra ỹra mė́lyni.	Dangus yra mėlynas, jūra irgi yra mėlyna. Dangus ir jūra yra mėlyni.	The sky is blue, the sea is also blue. The sky and the sea are blue.	jūra	4	jūra	Ncfsnn-
Dangùs ỹra mė́lynas, jū́ra ir̃gi ỹra mė́lyna. Dangùs ir̃ jū́ra ỹra mė́lyni.	Dangus yra mėlynas, jūra irgi yra mėlyna. Dangus ir jūra yra mėlyni.	The sky is blue, the sea is also blue. The sky and the sea are blue.	Dangus	9	dangus	Ncmsnn-
Dangùs ỹra mė́lynas, jū́ra ir̃gi ỹra mė́lyna. Dangùs ir̃ jū́ra ỹra mė́lyni.	Dangus yra mėlynas, jūra irgi yra mėlyna. Dangus ir jūra yra mėlyni.	The sky is blue, the sea is also blue. The sky and the sea are blue.	jūra	11	jūra	Ncfsnn-
Gyvẽnimas ỹra kaĩp dìdelis greĩtkelis.	Gyvenimas yra kaip didelis greitkelis.	Life is like a big highway.	Gyvenimas	0	gyvenimas	Ncmsnn-
Gyvẽnimas ỹra kaĩp dìdelis greĩtkelis.	Gyvenimas yra kaip didelis greitkelis.	Life is like a big highway.	greitkelis	4	greitkelis	Ncmsnn-
Itãlija ỹra labaĩ gražì šalìs.	Italija yra labai graži šalis.	Italy is a very beautiful country.	Italija	0	Italija	Npfsnng
Itãlija ỹra labaĩ gražì šalìs.	Italija yra labai graži šalis.	Italy is a very beautiful country.	šalis	4	šalis	Ncfsnn-
Jõ sūnùs pradiñgo priẽš septýnerius metùs.	Jo sūnus pradingo prieš septynerius metus.	His son disappeared seven years ago.	sūnus	1	sūnus	Ncmsnn-
Jūreĩvis daugiáusia laĩko praléidžia jū́roje.	Jūreivis daugiausia laiko praleidžia jūroje.	A sailor is at sea much of the time.	Jūreivis	0	jūreivis	Ncmsnn-
Jūreĩvis daũg laĩko praléidžia jū́roje.	Jūreivis daug laiko praleidžia jūroje.	A sailor is at sea much of the time.	Jūreivis	0	jūreivis	Ncmsnn-
Kačiùkas nóri miẽgo.	Kačiukas nori miego.	The kitten wants to sleep.	Kačiukas	0	kačiukas	Ncmsnn-
Kàs nóri būtì milijoniẽrius?	Kas nori būti milijonierius?	Who wants to be a millionaire?	milijonierius	3	milijonierius	Ncmsnn-
Katýtė bañdo pasislė̃pti nuõ lietaũs.	Katytė bando pasislėpti nuo lietaus.	The kitty is trying to hide from the rain.	Katytė	0	katytė	Ncfsnn-
Kitamè gãtvės galè ỹra vaikų̃ daržẽlis.	Kitame gatvės gale yra vaikų darželis.	There is a kindergarten at the other end of the street.	darželis	5	darželis	Ncmsnn-
Koncer̃tas prasìdeda septiñtą. Mùms negãlima pavėlúoti.	Koncertas prasideda septintą. Mums negalima pavėluoti.	The concert starts at seven. We must not be late.	Koncertas	0	koncertas	Ncmsnn-
Konfereñcija pasibaĩgs rytój.	Konferencija pasibaigs rytoj.	The conference will end tomorrow.	Konferencija	0	konferencija	Ncfsnn-
Laĩkas ìš čià varýti.	Laikas iš čia varyti.	Time to get the hell out of here.	Laikas	0	laikas	Ncmsnn-
Laĩkas negãli būtì sustabdýtas.	Laikas negali būti sustabdytas.	Time cannot be stopped.	Laikas	0	laikas	Ncmsnn-
Laĩkas varýti ìš čià.	Laikas varyti iš čia.	Time to get the hell out of here.	Laikas	0	laikas	Ncmsnn-
Lémpa ỹra pìlka.	Lempa yra pilka.	The lamp is grey.	Lempa	0	lempa	Ncfsnn-
Lìza apsìmetė, kàd negir̃di.	Liza apsimetė, kad negirdi.	Lisa pretended not to hear.	Liza	0	Liza	Npfsnnf
Màno dvìratis bùvo pàvogtas.	Mano dviratis buvo pavogtas.	I had my bicycle stolen.	dviratis	1	dviratis	Ncmsnn-
Màno dvìratis sulū́žo, todė̃l tẽko eitì pėsčiomìs.	Mano dviratis sulūžo, todėl teko eiti pėsčiomis.	My bicycle broke, so I had to walk.	dviratis	1	dviratis	Ncmsnn-
Màno katė̃ bėgiója põ kam̃barį.	Mano katė bėgioja po kambarį.	My cat is running around the room.	katė	1	katė	Ncfsnn-
Màno mamà nupir̃ko dù bùtelius apelsìnų sùlčių.	Mano mama nupirko du butelius apelsinų sulčių.	My mother bought two bottles of orange juice.	mama	1	mama	Ncfsnn-
Màno tė́vas mìrė kaĩ mán bùvo septynerì.	Mano tėvas mirė kai man buvo septyneri.	My father died when I was seven years old.	tėvas	1	tėvas	Ncmsnn-
Naujàs kontrãktas mùms léidžia reikaláuti kõ tìk nórime.	Naujas kontraktas mums leidžia reikalauti ko tik norime.	The new contract enables us to demand whatever we want.	kontraktas	1	kontraktas	Ncmsnn-
Paplūdimỹs ỹra idealì vietà vaikáms žaistì.	Paplūdimys yra ideali vieta vaikams žaisti.	The beach is an ideal place for children to play.	Paplūdimys	0	paplūdimys	Ncmsnn-
Paplūdimỹs ỹra idealì vietà vaikáms žaistì.	Paplūdimys yra ideali vieta vaikams žaisti.	The beach is an ideal place for children to play.	vieta	3	vieta	Ncfsnn-
Polìcija apkáltino jį̃ žmogžudystè.	Policija apkaltino jį žmogžudyste.	The police accused him of murder.	Policija	0	policija	Ncfsnn-
Rùsija ỹra patì didžiáusia šalìs pasáulyje, õ Vatikãnas ỹra patì mažiáusia šalìs pasáulyje.	Rusija yra pati didžiausia šalis pasaulyje, o Vatikanas yra pati mažiausia šalis pasaulyje.	Russia is the biggest state in the world, and The Vatican is the smallest state in the world.	Rusija	0	Rusija	Npfsnng
Rùsija ỹra patì didžiáusia šalìs pasáulyje, õ Vatikãnas ỹra patì mažiáusia šalìs pasáulyje.	Rusija yra pati didžiausia šalis pasaulyje, o Vatikanas yra pati mažiausia šalis pasaulyje.	Russia is the biggest state in the world, and The Vatican is the smallest state in the world.	šalis	4	šalis	Ncfsnn-
Rùsija ỹra patì didžiáusia šalìs pasáulyje, õ Vatikãnas ỹra patì mažiáusia šalìs pasáulyje.	Rusija yra pati didžiausia šalis pasaulyje, o Vatikanas yra pati mažiausia šalis pasaulyje.	Russia is the biggest state in the world, and The Vatican is the smallest state in the world.	Vatikanas	8	Vatikanas	Npmsnng
Rùsija ỹra patì didžiáusia šalìs pasáulyje, õ Vatikãnas ỹra patì mažiáusia šalìs pasáulyje.	Rusija yra pati didžiausia šalis pasaulyje, o Vatikanas yra pati mažiausia šalis pasaulyje.	Russia is the biggest state in the world, and The Vatican is the smallest state in the world.	šalis	12	šalis	Ncfsnn-
Sėkmė̃ jám nusišypsójo.	Sėkmė jam nusišypsojo.	Fortune smiled on him.	Sėkmė	0	sėkmė	Ncfsnn-
Tàvo spėjìmas ỹra bevéik teisìngas.	Tavo spėjimas yra beveik teisingas.	Your guess is almost right.	spėjimas	1	spėjimas	Ncmsnn-
Tòmas àtmetė tą̃ ką̃ Mèrė sãkė.	Tomas atmetė tą ką Merė sakė.	Tom dismissed what Mary was saying.	Tomas	0	Tomas	Npmsnnf
Tòmas àtmetė tą̃ ką̃ Mèrė sãkė.	Tomas atmetė tą ką Merė sakė.	Tom dismissed what Mary was saying.	Merė	4	merė	Ncfsnn-
Tòmas àtmetė tą̃ ką̃ Mèrė sãkė.	Tomas atmetė tą ką Merė sakė.	Tom dismissed what Mary was saying.	sakė	5	sakė	Ncfsnn-
Tòmas manè baugìna.	Tomas mane baugina.	Tom creeps me out.	Tomas	0	Tomas	Npmsnnf
Tòmas negalė́jo nustotì čiáudėti.	Tomas negalėjo nustoti čiaudėti.	Tom couldn't stop sneezing.	Tomas	0	Tomas	Npmsnnf
Tòmas nóri užvaldýti pasáulį.	Tomas nori užvaldyti pasaulį.	Tom wants to take over the world.	Tomas	0	Tomas	Npmsnnf
Tòmas ỹra neįtikė́tinai naivùs.	Tomas yra neįtikėtinai naivus.	Tom is unbelievably naive.	Tomas	0	Tomas	Npmsnnf
Vanduõ blìzga sáulėje.	Vanduo blizga saulėje.	Water glitters in the sunlight.	Vanduo	0	vanduo	Ncmsnn-
Vil̃ką mìni, vil̃kas čià.	Vilką mini, vilkas čia.	Speak of the devil and he is sure to appear.	vilkas	3	vilkas	Ncmsnn-
Aleksándra pérėjo priẽ rùsų kalbõs.	Aleksandra perėjo prie rusų kalbos.	Alexandra switched to Russian.	Aleksandra	0	Aleksandra	Npfsnnf
Anà labaĩ mė́gsta šokolãdą.	Ana labai mėgsta šokoladą.	Ann likes chocolate very much.	Ana	0	Ana	Npfsnnf
Àš buvaũ liùdytojas.	Aš buvau liudytojas.	I was a witness.	liudytojas	2	liudytojas	Ncmsnn-
Àš manaũ kàd Tòmas ketìna nužudýti Mèrę.	Aš manau kad Tomas ketina nužudyti Merę.	I think Tom is going to try to kill Mary.	Tomas	3	tomas	Ncmsnn-
Berniùkas tùri óbuolį kišẽnėje.	Berniukas turi obuolį kišenėje.	The boy has an apple in his pocket.	Berniukas	0	berniukas	Ncmsnn-
Èdvardas ỹra jaunèsnis ùž Ròbertą.	Edvardas yra jaunesnis už Robertą.	Edvardas is younger than Robertas.	Edvardas	0	Edvardas	Npmsnnf
Jéi àš norė́čiau tavè išgą̃sdinti, tadà àš táu papãsakočiau ką̃ àš sapnavaũ priẽš keliàs saváites.	Jei aš norėčiau tave išgąsdinti, tada aš tau papasakočiau ką aš sapnavau prieš kelias savaites.	If I wanted to scare you, I would tell you what I dreamt about a few weeks ago.	kelias	14	kelias	Ncmsnn-
Jì patì pérskaitė visàs màno knygàs.	Ji pati perskaitė visas mano knygas.	She read all my books by herself.	pati	1	pati	Ncfsnn-
Jì sãkė, kàd kàs rýtą kẽliasi šẽštą.	Ji sakė, kad kas rytą keliasi šeštą.	She said that she gets up at six every morning.	sakė	1	sakė	Ncfsnn-
Jìs ỹra geraĩ informúotas asmuõ.	Jis yra gerai informuotas asmuo.	He is a well informed person.	asmuo	4	asmuo	Ncmsnn-
Jìs ỹra sõdininkas.	Jis yra sodininkas.	He's a gardener.	sodininkas	2	sodininkas	Ncmsnn-
Jõ kalbà bùvo tiñkama prógai.	Jo kalba buvo tinkama progai.	His speech was suitable for the occasion.	kalba	1	kalba	Ncfsnn-
Jõ kãtinas užlìpo añt virtùvės stãlo ir̃ rãdo skãnios mėsõs.	Jo katinas užlipo ant virtuvės stalo ir rado skanios mėsos.	His cat climbed up on the kitchen table and found some tasty meat.	katinas	1	katinas	Ncmsnn-
Jõ pãsakojimas nebùvo tiñkamas prógai.	Jo pasakojimas nebuvo tinkamas progai.	His story wasn't appropriate for the occasion.	pasakojimas	1	pasakojimas	Ncmsnn-
Jõs páltas nebùvo tiñkamas prógai.	Jos paltas nebuvo tinkamas progai.	Her coat wasn't appropriate for the occasion.	paltas	1	paltas	Ncmsnn-
Jõs senẽlė gyvẽno ikì aštúoniasdešimt aštuonerių̃.	Jos senelė gyveno iki aštuoniasdešimt aštuonerių.	Her grandmother lived to be eighty-eight years old.	senelė	1	senelė	Ncfsnn-
Kàs jùms labiaũ patiñka, pavãsaris ar̃ ruduõ?	Kas jums labiau patinka, pavasaris ar ruduo?	Which do you like better, spring or fall?	pavasaris	5	pavasaris	Ncmsnn-
