Platì tar̃si laũkas Àš tavè pérplaukiu	Plati tarsi laukas Aš tave perplaukiu	Wider than a mile I'm crossing you in style
Netrùkus jõs brólis Frèdas grį̃š ìš ármijos.	Netrukus jos brolis Fredas grįš iš armijos.	Her brother Fred's getting out of the army soon.
Nesakaũ, kàd jiẽ - jõs biològiniai vaikaĩ.	Nesakau, kad jie - jos biologiniai vaikai.	Now, son, I didn't claim they was her natural-born children.
Pasakýsiu táu, sūnaũ, pabė́gusi jì sudaũžė visų̃ mū́sų širdìs.	Pasakysiu tau, sūnau, pabėgusi ji sudaužė visų mūsų širdis.	I'll tell you, son, she just plumb broke our hearts when she run off like she done.
Tà móteris sustorė́jo, õ jõs brólis išáugo tikràs mil̃žinas.	Ta moteris sustorėjo, o jos brolis išaugo tikras milžinas.	I tell you, that woman got positively fat while her brother, he growed up into a giant.
Pričiupaũ juõs priẽ nãmo vãgiančius píeną ir̃ kalakùtų kiaušiniùs.	Pričiupau juos prie namo vagiančius pieną ir kalakutų kiaušinius.	I caught them outside the house stealing milk and turkey eggs.
Frèdas gyvẽno sù mumìs, kõl jį̃ pàėmė į̃ ármiją.	Fredas gyveno su mumis, kol jį paėmė į armiją.	We had Fred with us till they took him in the army.
Tą̃ nãktį, kaĩ pasipiršaũ, verkiaũ tar̃si kū̃dikis.	Tą naktį, kai pasipiršau, verkiau tarsi kūdikis.	The night I proposed, I cried like a baby.
Jaũ sakiaũ, kàd mán reĩkia draũgo.	Jau sakiau, kad man reikia draugo.	I advised you I need a friend.
Jaũ priẽš pùsvalandį turė́jau būtì klubè.	Jau prieš pusvalandį turėjau būti klube.	I was supposed to be at 21 half an hour ago.
Frèdai, padė́k mán sù juõ pasikalbė́ti.	Fredai, padėk man su juo pasikalbėti.	Help me talk to him, Fred.
Parsìnešei sãkalą suláužytu sparnù, laukìnę kãtę sù suláužyta kója.	Parsinešei sakalą sulaužytu sparnu, laukinę katę su sulaužyta koja.	Once it was a hawk with a broken wing and another time it was a full-grown wildcat with a broken leg.
Negãli atiduotì sàvo širdiẽs laukìniam pãdarui.	Negali atiduoti savo širdies laukiniam padarui.	You mustn't give your heart to a wild thing.
Kõl sustiprė́ja tíek, jóg gãli pabėgtì į̃ láisvę.	Kol sustiprėja tiek, jog gali pabėgti į laisvę.	Until they're strong enough to run into the woods or fly into a tree.
Į̃lipa į̃ mẽdį, õ tadà - į̃ dangų̃.	Įlipa į medį, o tada - į dangų.	And then to a higher tree and then to the sky.
Priẽš kẽletą saváičių gavaũ láišką ìš Frèdo.	Prieš keletą savaičių gavau laišką iš Fredo.	A couple of weeks ago, I got a letter from young Fred.
Tùri būtì sù manimì, sàvo vaikaĩs ir̃ sàvo bróliu.	Turi būti su manimi, savo vaikais ir savo broliu.	Your place is with me and your children and your brother.
Nenorė́jau darýti spaudìmo, tačiaũ neturiù kitõs išeitiẽs.	Nenorėjau daryti spaudimo, tačiau neturiu kitos išeities.	Now, I don't want to seem like I'm pressuring you none, but now I got to.
Jì mòka lìnksminti, bèt nepakartójamo tãlento jì netùri.	Ji moka linksminti, bet nepakartojamo talento ji neturi.	Amusingly and superficially talented, yes, but deeply and importantly, no.
Tàd, mielàsis Frèdai, šįvãkar padariaũ svar̃bų sprendìmą.	Tad, mielasis Fredai, šįvakar padariau svarbų sprendimą.	So, my darling Fred, I have tonight made a very serious decision.
Jõ draugų̃, kurių̃ jìs tùri bẽgalę, pỹkčiui.	Jo draugų, kurių jis turi begalę, pykčiui.	Rusty to his friends, of whom I'm sure he has many.
Susipažinaĩ sù juõ priẽš keliàs saváites vakarė̃lyje.	Susipažinai su juo prieš kelias savaites vakarėlyje.	You met him at my party a couple of weeks ago.
Niẽko gẽro, draugùži, bèt taĩp jaũ ỹra.	Nieko gero, drauguži, bet taip jau yra.	Tough beans, buddy, 'cause that's the way it's gonna be.
Mán reĩkia pinigų̃, tàd padarýsiu vìską, kàd jų̃ gáučiau.	Man reikia pinigų, tad padarysiu viską, kad jų gaučiau.	I need money, and I'll do whatever I have to do to get it.
Neprìimu gėrìmų ìš výrų, kuriẽ manè smer̃kia.	Nepriimu gėrimų iš vyrų, kurie mane smerkia.	I do not accept drinks from disapproving gentlemen.
Jaũ turė́tum būtì pratę̃s imtì pìnigus ìš móterų.	Jau turėtum būti pratęs imti pinigus iš moterų.	You should be used to taking money from ladies by now.
Tàvo viẽtoje sù pinigaĩs el̃gčiausi atsargiaũ.	Tavo vietoje su pinigais elgčiausi atsargiau.	If I were you, I'd be more careful with my money.
Maniaũ, kàd jìs tìk bjaurýbė, bèt jìs bjaurýbių bjaurýbė.	Maniau, kad jis tik bjaurybė, bet jis bjaurybių bjaurybė.	I thought he was just a rat, but he was a super-rat all along.
Jìs nè tìk bjaurýbė, jìs netùri nė̃ ceñto.	Jis ne tik bjaurybė, jis neturi nė cento.	Not only was he a rat, or a super-rat, rather, he was also broke.
Jõ šeimà turtìnga, tačiaũ jìs pàts niẽko netùri.	Jo šeima turtinga, tačiau jis pats nieko neturi.	His family has money, of course, but he personally is broke.
Todė̃l jìs nuspréndė vestì prasčiõkų karalíenę.	Todėl jis nusprendė vesti prasčiokų karalienę.	Anyway, that's why he decided to marry the queen of the pig people.
tekė́čiau ùž tavę̃s dė̃l pinigų̃ kàd ir̃ dabar̃.	tekėčiau už tavęs dėl pinigų kad ir dabar.	I'd marry you for your money in a minute.
Ką̃ apiẽ taĩ sãko tàvo draũgė dekorãtorė?	Ką apie tai sako tavo draugė dekoratorė?	Only how does your decorator friend feel about it?
Gál tà próga nueĩkime išgertì arbà pasiváikščioti?	Gal ta proga nueikime išgerti arba pasivaikščioti?	Look, why don't we go out and have a drink or take a walk or something to celebrate?
Turbū́t pìrmą kar̃tą geriù šampãną priẽš pùsryčius.	Turbūt pirmą kartą geriu šampaną prieš pusryčius.	I don't think I've ever drunk champagne before breakfast before.
Kẽletą kar̃tų gė́riau per̃ pùsryčius, bèt nè priẽš pùsryčius.	Keletą kartų gėriau per pusryčius, bet ne prieš pusryčius.	With breakfast on several occasions. But never before, before.
Galė́tume vìsą diẽną darýti taĩ, kõ niẽkad nẽsam dãrę.	Galėtume visą dieną daryti tai, ko niekad nesam darę.	We can spend a whole day doing things we've never done before.
Beñt jaũ nuõ tadà, kaĩ atvykaũ į̃ Niujòrką.	Bent jau nuo tada, kai atvykau į Niujorką.	At least not since I've been in New York.
Taĩ neréiškia, kàd mán rū̃pi papuošalaĩ, išskýrus, žìnoma, deĩmantus.	Tai nereiškia, kad man rūpi papuošalai, išskyrus, žinoma, deimantus.	It isn't that I give a hoot about jewellery, except diamonds, of course.
Tù mán jaũ nupirkaĩ, juostẽlę, jì àtnešė mán sė̃kmę.	Tu man jau nupirkai, juostelę, ji atnešė man sėkmę.	You bought me one, a typewriter ribbon, and it brought me luck.
Õ, nè, neléisiu táu išgrýninti čèkio.	O, ne, neleisiu tau išgryninti čekio.	Oh, I wouldn't let you cash your cheque.
Teisýbės dė̃lei turiù pasakýti, kàd tùrime dár víeną bė̃dą.	Teisybės dėlei turiu pasakyti, kad turime dar vieną bėdą.	In all fairness, I think I ought to explain. There's also a secondary problem.
Gãlime išleistì tìk tám tìkrą sùmą pinigų̃.	Galime išleisti tik tam tikrą sumą pinigų.	We can only afford to spend a limited amount.
Sidabrìnis telefòno dìskas, nà, jìs gražùs, tačiaũ, nà, suprañtate?	Sidabrinis telefono diskas, na, jis gražus, tačiau, na, suprantate?	As sterling silver telephone diallers go, I certainly think it's handsome, but, well, you do understand?
Taĩp išsáugomas solidarùmo jaũsmas, praeitiẽs tęstinùmas, kažkàs tókio.	Taip išsaugomas solidarumo jausmas, praeities tęstinumas, kažkas tokio.	It gives one a feeling of solidarity, almost of continuity with the past, that sort of thing.
Ar̃gi nesakiaũ, kàd čià - nuostabì vietà?	Argi nesakiau, kad čia - nuostabi vieta?	Didn't I tell you this was a lovely place?
Todė̃l àš jaũ turiù dù taškùs.	Todėl aš jau turiu du taškus.	-No. That makes two for me.
Añt kiekvienõs kortẽlės užrašýtas knỹgos pavadìnimas ir̃ áutorius.	Ant kiekvienos kortelės užrašytas knygos pavadinimas ir autorius.	And each little card is a book or an author.
Kaĩp mãnai, ar̃ jiẽ tikraĩ tùri ir̃ pãčią knỹgą?	Kaip manai, ar jie tikrai turi ir pačią knygą?	Do you think they really have the book itself, live?
Paródyk vairúotojo pažymė́jimą, klùbo kortẽlę, ką̃ nórs.	Parodyk vairuotojo pažymėjimą, klubo kortelę, ką nors.	Show her your driver's licence or Diner's Club card or something.
Tikraĩ, jìs ir̃ ỹra knỹgos áutorius.	Tikrai, jis ir yra knygos autorius.	Honest, he really is the author.
Nesì tõ dãręs, õ dabar̃ - tàvo eilė̃.	Nesi to daręs, o dabar - tavo eilė.	Anyway, you've never done it, and it's your turn.
Gál galė́tume ir̃ mū́sų sántykius užbaigtì elegántiškai?	Gal galėtume ir mūsų santykius užbaigti elegantiškai?	Can't we end this stylishly?
Jì turė́tų būtì turtìnga, ar̃ nè, Pòlai?	Ji turėtų būti turtinga, ar ne, Polai?	She'd have to be someone rich, wouldn't she, Paul?
Àš jái galiù padėtì, ir̃ taĩ - puikùs jaũsmas.	Aš jai galiu padėti, ir tai - puikus jausmas.	Thing is, I can help her, and it's a nice feeling for a change.
Nè pìrmą kar̃tą mãtai, kaĩ rašaũ táu čèkį.	Ne pirmą kartą matai, kai rašau tau čekį.	Surely you've noticed me writing cheques before.
Kaĩ norė́si padėtì kitám rašýtojui, ieškók panašaũs sudėjìmo.	Kai norėsi padėti kitam rašytojui, ieškok panašaus sudėjimo.	When you get yourself a new writer to help, try and find one my size.
Àš nesù ir̃ niekuomèt nebuvaũ Frèdas.	Aš nesu ir niekuomet nebuvau Fredas.	I am not now, nor have I ever been, Fred.
Nekviẽsčiau jū́sų viduñ, tačiaũ čià taĩp baisù,	Nekviesčiau jūsų vidun, tačiau čia taip baisu,	I wouldn't ask you in, except the place is in such a mess
Negaliù kompromitúoti sàvo var̃do, padėtiẽs, šeimõs.	Negaliu kompromituoti savo vardo, padėties, šeimos.	It's too delicate. My name, my position, my family.
Kaĩp mãnai, ar̃ vė̃l atvažiuõs polìcija?	Kaip manai, ar vėl atvažiuos policija?	Will there be the police again, do you think?
Jùk nėrà įstãtymo, draũdžiančio betvar̃kę namuosè.	Juk nėra įstatymo, draudžiančio betvarkę namuose.	There's no law against busting up your own apartment.
Skam̃binau, klausinė́jau, õ tadà sugalvójau pavartýti telefònų knỹgą.	Skambinau, klausinėjau, o tada sugalvojau pavartyti telefonų knygą.	Called people, asked around and suddenly thought of looking in the phone book.
Dár priẽš trìs mė́nesius nemokė́jau nė̃ kiaušiniẽnės iškeptì.	Dar prieš tris mėnesius nemokėjau nė kiaušinienės iškepti.	Three months ago, I couldn't scramble eggs.
Klausýk, àš vìs tíek nelabaĩ mė́gstu vištíeną.	Klausyk, aš vis tiek nelabai mėgstu vištieną.	Look, I'm not much for chicken with sauce, anyway.
Jéi galė́čiau riñktis bèt ką̃, nesiriñkčiau Chosė̃.	Jei galėčiau rinktis bet ką, nesirinkčiau Chosė.	Now if I could choose from anybody alive, I wouldn't pick José.
-Mán dár reĩkia išgrámdyti tuõs ryžiùs.	-Man dar reikia išgramdyti tuos ryžius.	-I've still got to clean up all that rice.
Siaubìnga matýti, kaĩp visì tiẽ bjaurýbės jį̃ pérsekioja.	Siaubinga matyti, kaip visi tie bjaurybės jį persekioja.	It makes me furious the way all these wretched people keep persecuting him.
-Jùngiu sù ponù Ber̃manu ìš Hòlivudo.	-Jungiu su ponu Bermanu iš Holivudo.	-Ready with Mr Berman in Hollywood.
Àš truputė̃lį įsiláužiau, kõl tavę̃s nebùvo.	Aš truputėlį įsilaužiau, kol tavęs nebuvo.	I did a little housebreaking while you were away.
Čià àtvežiau nemažaĩ tàvo daiktų̃, nètgi tàvo kãtiną.	Čia atvežiau nemažai tavo daiktų, netgi tavo katiną.	I got most of your stuff here, including cat.
Porýt àš jaũ bū́siu ištekė́jusi ùž bū́simojo Brazìlijos prezideñto.	Poryt aš jau būsiu ištekėjusi už būsimojo Brazilijos prezidento.	By the day after tomorrow, I'll be married to the future president of Brazil.
Ar̃ jį̃ àtnešė ãsmeniškai, ar̃ tiesióg nùmetė priẽ dùrų?	Ar jį atnešė asmeniškai, ar tiesiog numetė prie durų?	Did he bring it in person, or was it, just there, shoved under the door?
Vadìnasi, jìs nè bjaurýbė, nèt nè bjaurýbių bjaurýbė.	Vadinasi, jis ne bjaurybė, net ne bjaurybių bjaurybė.	All right. So he's not a regular rat or even a super-rat.
Tiẽsą sãkant, nemanaũ, kàd táu tìktų būtì Pámpas karalíene.	Tiesą sakant, nemanau, kad tau tiktų būti Pampas karaliene.	I didn't really think you were cut out to be queen of the Pampas, anyway.
Neketinù pérsekioti Chosė̃, jéi taĩp pagalvójai.	Neketinu persekioti Chosė, jei taip pagalvojai.	I'm not hotfooting it after José, if that's what you think. Oh, no.
Mán atródo, jìs nebùs jóks prezideñtas.	Man atrodo, jis nebus joks prezidentas.	As far as I'm concerned, he's the future president of nowhere.
Tačiaũ kodė̃l turė́čiau išmestì núostabų lėktùvo bìlietą?	Tačiau kodėl turėčiau išmesti nuostabų lėktuvo bilietą?	Only why should I waste a perfectly good plane ticket?
Bèt kókiu ãtveju, manę̃s šiamè miestè nebebùs.	Bet kokiu atveju, manęs šiame mieste nebebus.	Even so, this town's finished for me.
Rámpos šviẽsos kar̃tais subjaurója mergìnos véidą.	Rampos šviesos kartais subjauroja merginos veidą.	There are certain shades of limelight that can wreck a girl's complexion.
Jokiojè miẽsto smùklėje niẽkas sù manim̃ nebendraũs.	Jokioje miesto smuklėje niekas su manim nebendraus.	They'll have the rope up at every saloon in town.
Nenóriu tavę̃s uždarýti į̃ narvẽlį, nóriu tavè mylė́ti.	Nenoriu tavęs uždaryti į narvelį, noriu tave mylėti.	I don't want to put you in a cage. I want to love you.
Sãkei, esì laĩsva, tar̃si laukìnis žvėrìs.	Sakei, esi laisva, tarsi laukinis žvėris.	You call yourself a free spirit, a wild thing.
Bijaĩ, kàd tavę̃s neuždarýtų į̃ narvẽlį.	Bijai, kad tavęs neuždarytų į narvelį.	And you're terrified somebody's going to stick you in a cage.
Kodė̃l – nesãko. Į̃ kláusimus neatsãko.	Kodėl – nesako. Į klausimus neatsako.	He won't say why, nor answer any questions.
Sãko nevà galį̃s kalbė́tis tìk sù pačiù vadù.	Sako neva galįs kalbėtis tik su pačiu vadu.	He says he'll only talk to the commander.
Nusivil̃k apatiniùs, jiẽ vìs víen nešvãrūs.	Nusivilk apatinius, jie vis vien nešvarūs.	Here. Take it, it's dirty, anyway.
Jū́sų reĩkalas– praneštì štãbui, kàd àš čià.	Jūsų reikalas– pranešti štabui, kad aš čia.	You just tell HQ I'm here.
Kaĩp įródysi, kàd tù ìš anõ krañto?	Kaip įrodysi, kad tu iš ano kranto?	Can you prove thatyou're from the other bank?
Draugè kapitonè, jìs sãko esą̃s ìš anõs pùsės.	Drauge kapitone, jis sako esąs iš anos pusės.	Comrade Captain, he says he came from the other side.
Įsakýta tavè uždarýti ir̃ pastatýti sargýbą.	Įsakyta tave uždaryti ir pastatyti sargybą.	I was told to lock you up.
Àš jùk prašiaũ praneštì į̃ ármijos štãbą peñkiasdešimt pirmam̃.	Aš juk prašiau pranešti į armijos štabą penkiasdešimt pirmam.	I asked you to tell number 51 at HQ.
Sãkei... Àš jùk negaliù pàts kreĩptis į̃ ármijos štãbą.	Sakei... Aš juk negaliu pats kreiptis į armijos štabą.	You expect me to personally contactArmy HQ?
Bejè, pirmiáusia dúok jám põpieriaus ir̃ pieštùką.	Beje, pirmiausia duok jam popieriaus ir pieštuką.	And give him a pencil and paper.
Vasìljevai, pripìlk dù kìbirus káršto vandeñs ir̃ atnèšk čionaĩ.	Vasiljevai, pripilk du kibirus karšto vandens ir atnešk čionai.	Vassiliev, bring in two pails of hot water.
Taĩ jì ir̃ išė̃jo tar̃si nãktį.	Tai ji ir išėjo tarsi naktį.	That's why it's shining.
Įpusė́jęs pailsaũ, traukuliaĩ sùgriebė. Maniaũ, gãlas.	Įpusėjęs pailsau, traukuliai sugriebė. Maniau, galas.	I had cramps, and nearly drowned.
Visà pakrántė sáugoma, õ mū́sų valtẽlės patámsy nesuràsi.	Visa pakrantė saugoma, o mūsų valtelės patamsy nesurasi.	They're patrolling the bank. I couldn't find our boat in the dark.
Màno turimì dúomenys tìkslūs. Vìsiškai. Ìš pirmų̃ rañkų.	Mano turimi duomenys tikslūs. Visiškai. Iš pirmų rankų.	I have absolutely reliable, first-hand information.
Priẽ nudžiū́vusio mẽdžio negalė́jo prieitì priẽ krañto.	Prie nudžiūvusio medžio negalėjo prieiti prie kranto.	He couldn't get to the bank at the hollowtree.
Sãko, kàd teñ daũg vókiečių. Patrùliai.	Sako, kad ten daug vokiečių. Patruliai.	He says there are German patrols everywhere.
Ir̃ stiprùs výras neištvértų, õ jìs...	Ir stiprus vyras neištvertų, o jis...	A grown man might've drowned.
Jìs sãko, kàd manè siuñčia į̃ ùžnugarį.	Jis sako, kad mane siunčia į užnugarį.	He said I'll be sent to the rear.
Jùk jū̃s pàts sãkėt: žvalgýba – visų̃ svarbiáusia!	Juk jūs pats sakėt: žvalgyba – visų svarbiausia!	You yourself said that reconnaissance is most important!
Jùk pàts sãkėt: žvalgýba – frònto širdìs...	Juk pats sakėt: žvalgyba – fronto širdis...	That scouts are the soul of the front.
Ivãnai, tù važiúosi į̃ Suvòrovo mokỹklą.	Ivanai, tu važiuosi į Suvorovo mokyklą.	Ivan, you're going to a military school.
Cholìnai, pasakýk jám, àš jùk bū́siu naudìngas, sténgsiuosi.	Cholinai, pasakyk jam, aš juk būsiu naudingas, stengsiuosi.	Kholin, tell him I'll do a good job, I'll be useful.
Ir̃ kàd daugiaũ nebegrį̃žčiau priẽ šiõ kláusimo!	Ir kad daugiau nebegrįžčiau prie šio klausimo!	The matter is closed!
Õ krósnis kaĩp stovė́jo, taĩp ir̃ stovė̃s.	O krosnis kaip stovėjo, taip ir stovės.	The stove and chimney will stand forever.
Õ krósnis visadà liẽka. Ugnìs jõs nèima.	O krosnis visada lieka. Ugnis jos neima.	The stove and chimney will never burn down.
Viẽšpatie... Kadà visà taĩ baĩgsis? !	Viešpatie... Kada visa tai baigsis? !	O Lord, will this ever end?
Jū̃s jùk žadė́jot, kàd nebùs įsãkymo!	Jūs juk žadėjot, kad nebus įsakymo!	You promised you won't issue that order!
Gál jū̃s mán tė́vas, kàd sprę́stumėt?	Gal jūs man tėvas, kad spręstumėt?	You're not my dad to decide.
Žìnote, kàd penktojè kúopoje ỹra utėlių̃?	Žinote, kad penktoje kuopoje yra utėlių?	D'you knowthat there's lice in Company 5?
Õ prasidė̃s puolìmas – ir̃ sužeistíeji, ir̃ atãkos...	O prasidės puolimas – ir sužeistieji, ir atakos...	When the offensive starts, there'll be the wounded.
Jéigu jū̃s vadováujat, taĩ įvèskite sàvo dalinyjè tvar̃ką.	Jeigu jūs vadovaujat, tai įveskite savo dalinyje tvarką.	Since you're a commander, get the medical service in order.
Dúodu dvì dienàs tvar̃kai medicìnos tarnýboje įvestì ir̃ praneštì.	Duodu dvi dienas tvarkai medicinos tarnyboje įvesti ir pranešti.	You've got two days. Then report back to me.
Mẽs sù mergáitėmis Aleksèjų Tolstòjų mãtėme.	Mes su mergaitėmis Aleksejų Tolstojų matėme.	We once saw Alexei Tolstoy.
Àš daugiaũ niẽko, išskýrus vórus, nebijaũ.	Aš daugiau nieko, išskyrus vorus, nebijau.	I'm only afraid of spiders.
Draugè vyresnỹsis leitenánte, jìs sù kãro fel̃čere tenaĩ nuė̃jo.	Drauge vyresnysis leitenante, jis su karo felčere tenai nuėjo.	He went that way with the doctor's assistant.
Péreik béržu! Tù jùk niẽko nebijaĩ.	Pereik beržu! Tu juk nieko nebijai.	Walk the trunk!
Ką̃ gì, eimè pažiūrė́ti tàvo kariúomenės.	Ką gi, eime pažiūrėti tavo kariuomenės.	Let's go and have a look atyour troops.
Draugè vyresnỹsis leitenánte, ìš artilerìstų plokštẽlę gavaũ.	Drauge vyresnysis leitenante, iš artileristų plokštelę gavau.	Comrade Senior Lieutenant, the gunners gave me a record.
Draugè kapitonè, vìs dėltõ nėrà gerèsnės viẽtos ùž šią̃.	Drauge kapitone, vis dėlto nėra geresnės vietos už šią.	This place is best, Captain.
Tìk susitar̃kit sù artilerìstais. Tegul̃ paliẽka mùms praėjìmą.	Tik susitarkit su artileristais. Tegul palieka mums praėjimą.	Only be sure to tell the gunners to leave us a corridor.
Žinaĩ, kàs teñ sù jūrinikè anojè pùsėje?	Žinai, kas ten su jūrinike anoje pusėje?	D'you know who's sitting there, on the other bank?
Ruõšiamės į̃ ìškylą sù tàvo patefònininku.	Ruošiamės į iškylą su tavo patefonininku.	No, a picnic with your gramophone.
Mùdu priẽ víeno stãlo per̃ egzãminą į̃ institùtą sėdė́jom.	Mudu prie vieno stalo per egzaminą į institutą sėdėjom.	We took the college entrance exams together.
Õ kur̃ jū̃s prapúolėt põ egzãmino?	O kur jūs prapuolėt po egzamino?	Where'd you go after the exams?
Àš štabè vìsą šį̃ laĩką sėdė́jau ir̃ skaĩčiau.	Aš štabe visą šį laiką sėdėjau ir skaičiau.	I was stuck at HQ all this time.
Àš, draugè vyresnỹsis leitenánte, spyruõklę patefònui štabè gavaũ.	Aš, drauge vyresnysis leitenante, spyruoklę patefonui štabe gavau.	I gotyou a spring for the gramophone at HQ.
Mačiaũ, kaĩp jiẽ aikštėjè dẽgino knygàs.	Mačiau, kaip jie aikštėje degino knygas.	I sawthem burning books on the square.
Jéigu mùs užklùps, vaikìnai juõs prispaũs.	Jeigu mus užklups, vaikinai juos prispaus.	If they spot us, our gunners will keep them down.
Õ Ivãnui palìksim kẽlią per̃ pélkę.	O Ivanui paliksim kelią per pelkę.	We'll leave Ivan a passage in the swamp.
Penkìs kartùs teñ ir̃ atgal̃ galiù.	Penkis kartus ten ir atgal galiu.	I can swim this river and back 5 times.
Jokiõs ištvermė̃s, õ dár į̃ aną̃ krañtą ruõšiasi.	Jokios ištvermės, o dar į aną krantą ruošiasi.	No self-control. How can I take you across?
Taĩ draũgo súomiškas peĩlis, õ draũgas žùvo.	Tai draugo suomiškas peilis, o draugas žuvo.	It was my buddy's. He was killed.
Jū̃s manę̃s į̃ kìtą krañtą nèimat.	Jūs manęs į kitą krantą neimat.	You're not taking me across, right?
Jám tìk vienà galvojè... Ker̃šyti ikì pabaigõs!	Jam tik viena galvoje... Keršyti iki pabaigos!	All he can think of... is vengeance.
Jiẽ čià toliaũ sàvo nósies nemãto.	Jie čia toliau savo nosies nemato.	They can't see here beyond their nose.
Pàts sãkei, kàd nóri jį̃ įsisū́nyti, õ dabar̃...	Pats sakei, kad nori jį įsisūnyti, o dabar...	Didn'tyou say you wanted to adopt him, and now...
Per̃ kãrą ìlsisi tàs, ìš kuriõ mãža naudõs.	Per karą ilsisi tas, iš kurio maža naudos.	Whoever's of use doesn't rest up in wartime.
Põ pusantrõs valandõs eĩsim, tàd vakarieniáukim.	Po pusantros valandos eisim, tad vakarieniaukim.	We'll start out in an hour and a half. Let's have supper.
Išvažiãvo ir̃ neužė̃jo? Nepalinkė́jo mán sėkmė̃s?	Išvažiavo ir neužėjo? Nepalinkėjo man sėkmės?	Why didn't he stop by to wish me good luck?
Jìs negalė́jo, jį̃ pagal̃ aliármą ìškvietė.	Jis negalėjo, jį pagal aliarmą iškvietė.	He couldn't. It was an emergency.
Àš tavę̃s neim̃čiau. Patikė́k, taĩ būtinýbė.	Aš tavęs neimčiau. Patikėk, tai būtinybė.	I wouldn't take you, but it's an emergency.
Nórs tavę̃s nebùs dvì trìs vãlandas.	Nors tavęs nebus dvi tris valandas.	Although it won't take more than two or three hours.
Eĩk į̃ ãpkasą ir̃ užkálbink kãrį, kàd mẽs nepastebimaĩ...	Eik į apkasą ir užkalbink karį, kad mes nepastebimai...	Go chat with the sentry so he won't notice us...
Kapitõnas štaĩ čià stovė́jo, õ jìs...	Kapitonas štai čia stovėjo, o jis...	The captain was here. He was over there...
Mẽs ir̃ šū̃vių lýg ir̃ negirdė́jom.	Mes ir šūvių lyg ir negirdėjom.	We didn't even hear a shot.
Kapitõnas įsãkė čià paliktì... ikì rýto.	Kapitonas įsakė čia palikti... iki ryto.	The captain said to leave him here... till morning.
Àš pàts labaĩ nóriu pàs mamýtę.	Aš pats labai noriu pas mamytę.	I, for one, really do want my ma.
Dabar̃ reikė́tų gẽro lietaũs, kàd vìską nupláutų.	Dabar reikėtų gero lietaus, kad viską nuplautų.	What we need now is a good rain to wash away all footprints.
Laũk manę̃s čià, àš einù válties.	Lauk manęs čia, aš einu valties.	Wait here for me. I'll go for the boat.
Jéigu įkliū́siu, plaũk į̃ aną̃ pùsę.	Jeigu įkliūsiu, plauk į aną pusę.	If I'm caught, swim back.
Tù jùk gãli penkìs kartùs tenaĩ ir̃ atgal̃.	Tu juk gali penkis kartus tenai ir atgal.	You said you could swim this river and back five times.
Õ kàs tadà sù tavim̃ priẽ kẽlio kalbė́josi?	O kas tada su tavim prie kelio kalbėjosi?	Who were you talking to on the road the other day?
Àš ją̃ išsiunčiù. Pérkelia į̃ ligóninę.	Aš ją išsiunčiu. Perkelia į ligoninę.	I'm transferring her to a hospital.
Nãktį jìs nužùdė sàvo žmóną, vaikùs ir̃ pàts...	Naktį jis nužudė savo žmoną, vaikus ir pats...	At night he murdered his wife, children, and himself...
Táu, bróli, reĩkia gýdytis, štaĩ kàs.	Tau, broli, reikia gydytis, štai kas.	See a doctor aboutyour nerves.
Jìs bùvo pàts keisčiáusias žmogùs kurį̃ kadà pažinójau.	Jis buvo pats keisčiausias žmogus kurį kada pažinojau.	He was the most extraordinary man I ever knew.
Sukỹlimas dykumojè... bùvo lẽmiama dalìs vìdurio rytų̃ žỹgiui.	Sukylimas dykumoje... buvo lemiama dalis vidurio rytų žygiui.	The revolt in the desert... played a decisive part in the Middle Eastern campaign.
Taĩp, taĩ bùvo privilègija mán jį̃ pažinóti.	Taip, tai buvo privilegija man jį pažinoti.	Yes, it was my privilege to know him.
Jìs bùvo poètas, mókslininkas ir̃ dìdis karỹs.	Jis buvo poetas, mokslininkas ir didis karys.	He was a poet, a scholar and a mighty warrior.
Išgirdaũ jū́sų pãstabą ir̃ padariaũ dìdelę ìšimtį.	Išgirdau jūsų pastabą ir padariau didelę išimtį.	I overheard your last remark and take the gravest exception.
Àš turė́jau gar̃bę spaustì jám jám rañką Damaskè.	Aš turėjau garbę spausti jam jam ranką Damaske.	I had the honour to shake his hand in Damascus.
Jìs turė́jo nedìdelę ùžduotį màno štabè Kairè.	Jis turėjo nedidelę užduotį mano štabe Kaire.	He had some minor function on my staff in Cairo.
- Tadà tù esì kilnùs draũgas.	- Tada tu esi kilnus draugas.	- Then you're a big noble fellow.
Spė́ju, kàd niẽkas šiamè štabè apiẽ taĩ nežìno.	Spėju, kad niekas šiame štabe apie tai nežino.	I bet that no one in this headquarters even knows it happened.
Nekalbė́kim nesą́monių, Frèdi, tìk nè čià.	Nekalbėkim nesąmonių, Fredi, tik ne čia.	Mustn't talk shop, Freddie, not in the mess.
Àš neprašaũ kaĩp vir̃šininkas, bèt kaĩp netvarkõs sekretõrius.	Aš neprašau kaip viršininkas, bet kaip netvarkos sekretorius.	I'm not asking as your superior, but as the secretary of this mess.
Mẽs čià nenórime brólių kuriẽ tùri būtì pareigojè.	Mes čia nenorime brolių kurie turi būti pareigoje.	We don't want chaps in here who should be on duty.
Nà, mẽs visì negãlime būtì liū̃tų trámdytojais.	Na, mes visi negalime būti liūtų tramdytojais.	Ah, well, we can't all be lion tamers.
