[am, o, o, i]	[am̃, o, o, i]	1
[o, i, on, e]	[o, i, òn, e]	2
[u, i, a, iau]	[u, ì, a, iau]	1
[i, o, i, ė, e]	[i, ó, i, ė, e]	4
[al, u, ą]	[al, ù, ą]	1
[a, e, a, i, a]	[a, e, ã, i, a]	1
[ie, u]	[ie, ù]	22
[om, iu, e, iu]	[om, iù, e, iu]	3
[am, in]	[am̃, in]	1
[a, i, u, i]	[a, ì, u, i]	1
[e, ią]	[ẽ, ią]	10
[ie, o, a, a]	[ie, ó, a, a]	1
[e, e, i, ė]	[e, e, ì, ė]	1
[a, ai, au, a]	[a, ai, áu, a]	1
[ū, i, į]	[ū̃, i, į]	3
[al, u, y, ų]	[al, u, ý, ų]	1
[o, an, i, o]	[o, án, i, o]	2
[a, a, y]	[a, a, ỹ]	5
[a, uo, e]	[a, uo, è]	7
[ar, o, a, i]	[ar, ó, a, i]	1
[ė, u, u]	[ė, u, ù]	1
[ai, iau]	[ai, iaũ]	3
[ai, a, e]	[ai, ã, e]	2
[e, ei, ia]	[e, eĩ, ia]	6
[al, i, a]	[al, i, à]	2
[uo, i]	[uo, ì]	8
[e, al, ė]	[e, al̃, ė]	1
[a, u, ia, o]	[a, u, iã, o]	3
[y, a, ų]	[y, ã, ų]	1
[o, in, a]	[o, ìn, a]	1
[uo, au, o]	[úo, au, o]	1
[i, i, a, i, i, a]	[i, i, ã, i, i, a]	1
[a, i, in, a]	[a, i, iñ, a]	2
[a, i, a, ė]	[a, i, ã, ė]	15
[el, i]	[él, i]	2
[an, į]	[añ, į]	1
[el, a, au, i]	[él, a, au, i]	2
[a, ė, a, i, ą]	[a, ė, ã, i, ą]	1
[e, a, ė, um]	[e, a, ė́, um]	1
[y, ū, ai]	[y, ū̃, ai]	5
[e, i]	[ẽ, i]	8
[u, i, a, y, i]	[u, i, a, ý, i]	1
[il, o]	[il̃, o]	6
[a, ir, in, a]	[a, ìr, in, a]	1
[e, a, uo, a]	[e, à, uo, a]	1
[ur, in, a]	[ur, ìn, a]	3
[il, ė, i]	[il, ė́, i]	2
[a, en, a]	[à, en, a]	1
[uo, ai, a]	[úo, ai, a]	1
[a, ė, i, ai]	[a, ė́, i, ai]	1
[a, a, i, ių]	[a, ã, i, ių]	1
[e, u, ir]	[e, u, ir̃]	1
[y, y, o, u]	[ý, y, o, u]	1
[o, a, e]	[ó, a, e]	3
[a, e, i]	[à, e, i]	2
[an, uo, io]	[añ, uo, io]	1
[y, i, i]	[y, i, ì]	1
[u, ei, i, e]	[u, eĩ, i, e]	1
[a, uo, i]	[a, uo, ì]	3
[i, ui]	[ì, ui]	1
[uo, o, e]	[úo, o, e]	1
[į, y, į]	[į́, y, į]	1
[ai, y]	[ai, ý]	5
[el, o, o]	[el, ó, o]	4
[i, ia]	[i, ià]	4
[e, a, i, ių]	[e, a, ì, ių]	1
[in, o, e, i, ą]	[in, o, è, i, ą]	1
[u, a, iuo]	[u, a, iuõ]	1
[u, au, a]	[ù, au, a]	2
[e, o, u]	[e, o, ù]	3
[o, o, a, a]	[o, o, ã, a]	4
[ei, ė, a, į]	[ei, ė́, a, į]	1
[u, i, e, ė]	[u, ì, e, ė]	2
[am, a, ių]	[am, a, ių̃]	1
[in, i, o, e]	[ìn, i, o, e]	1
[a, i, i, ų]	[a, i, ì, ų]	1
[e, ū]	[e, ū́]	2
[o, o, o]	[ò, o, o]	1
[au, ų, i]	[aũ, ų, i]	1
[o, u, į]	[ó, u, į]	1
[au, ian, į]	[áu, ian, į]	1
[a, i, o]	[a, i, ó]	1
[a, al, ė]	[a, ál, ė]	5
[ie, o, e]	[iẽ, o, e]	13
[ai, ė]	[ai, ė̃]	5
[į]	[į̃]	351
[eu, uo, a]	[eu, úo, a]	1
[a, u, ė]	[a, u, ė́]	3
[e, u, i, o]	[e, u, ì, o]	1
[ir, a, i]	[ir, à, i]	1
[u, u, i, į]	[u, u, ì, į]	1
[al, ų]	[al, ų̃]	6
[en, ai]	[en, aĩ]	9
[u, au, i, o]	[u, au, ì, o]	3
[a, a, a, o, o]	[a, ã, a, o, o]	6
[a, o, o, e]	[a, o, o, è]	1
[e, i, i, e, u]	[e, i, ì, e, u]	2
[a, ė, o]	[a, ė́, o]	21
[e, a, i]	[e, ã, i]	26
[y, e, an, y]	[y, ẽ, an, y]	1
[u, au, o, o, e]	[u, au, ó, o, e]	1
[a, in, ė, o]	[a, in, ė́, o]	4
[e, i, au, ai]	[e, i, au, aĩ]	1
[e, ų, ų]	[e, ų̃, ų]	1
[a, ai, y]	[a, ai, ý]	2
[ur, ū]	[ur, ū́]	5
[i, o]	[i, ó]	1
[u, e, iau]	[ù, e, iau]	1
[al, ė]	[ál, ė]	2
[iai]	[iái]	1
[ie, ų]	[ie, ų̃]	12
[e, y, ų]	[e, ý, ų]	1
[en, e, o]	[eñ, e, o]	1
[ie, a, i]	[ie, a, ì]	2
[i, u, am, ių]	[i, ù, am, ių]	1
[o, u, u]	[o, u, ù]	1
[a, o, u]	[a, o, ù]	4
[i, uo, a]	[i, úo, a]	1
[i, ai, y, ų]	[i, ai, ý, ų]	2
[o, uo, į]	[ó, uo, į]	7
[o, o]	[ó, o]	44
[o, y, o, ų]	[ó, y, o, ų]	1
[u, u, i, iu]	[u, u, i, iù]	2
[a, uo, ia, e, im]	[a, úo, ia, e, im]	1
[u, e, er, a, au]	[u, e, er, a, aũ]	1
[o, ų]	[ó, ų]	5
[a, i, ė, o, e]	[a, i, ė́, o, e]	1
[a, i, i, au]	[a, i, i, aũ]	1
[o, y, o, o]	[ó, y, o, o]	1
[an, a]	[an, à]	9
[i, en, iau]	[i, én, iau]	1
[a, au, i, e]	[a, áu, i, e]	1
[ai, uo, i]	[ai, úo, i]	6
[a, am, i, o]	[a, am̃, i, o]	3
[ū, u]	[ū́, u]	6
[ė, u, ą]	[ė, ù, ą]	1
[en, ė, i]	[én, ė, i]	1
[a, i, au]	[a, i, aũ]	4
[iū, ė, a, a]	[iū, ė́, a, a]	1
[i, i, ai, y, ų]	[i, i, ái, y, ų]	1
[i, o, ė]	[i, ó, ė]	1
[į, i, er, ė]	[į, ì, er, ė]	1
[u, ei, a]	[ù, ei, a]	4
[er, au, i]	[ér, au, i]	3
[e, iai]	[e, iaĩ]	4
[ie, ai]	[ie, aĩ]	1
[ei, a, u]	[eĩ, a, u]	1
[am, o]	[am, õ]	4
[o, in, į]	[ó, in, į]	1
[u, au, iau]	[u, áu, iau]	1
[au, a]	[aũ, a]	28
[e, e, o]	[e, ẽ, o]	1
[u, iim]	[u, iim̃]	1
[e, y, uo, a]	[e, y, úo, a]	1
[i, il, ė]	[i, ìl, ė]	3
[al, iu]	[ál, iu]	1
[au, iau]	[áu, iau]	6
[a, y, a]	[a, ỹ, a]	8
[a, a, a, o]	[a, ã, a, o]	2
[au, i]	[áu, i]	2
[i, a, e]	[i, a, è]	8
[o, i, i]	[ó, i, i]	1
[il, i, i, a, e]	[il̃, i, i, a, e]	1
[o, y, u]	[o, ý, u]	3
[o, u]	[o, ù]	30
[u, o, o]	[u, ó, o]	6
[i, y, i]	[ì, y, i]	1
[e, ė]	[e, ė́]	1
[o, uo, iai]	[o, uo, iaĩ]	5
[al, uo, e]	[al, uo, è]	1
[e, e, ė, o]	[e, e, ė́, o]	1
[u, o, ų]	[u, ó, ų]	1
[ian, ien]	[iañ, ien]	29
[il, ų]	[ìl, ų]	2
[il, o]	[ìl, o]	12
[an, o, ai, i]	[an, ó, ai, i]	1
[an, i, o]	[án, i, o]	1
[en, a, e]	[eñ, a, e]	1
[ie, a, e]	[ie, a, è]	1
[a, au, i]	[a, áu, i]	5
[au, au, i]	[au, aũ, i]	2
[u, i, u, y, i]	[u, i, u, ý, i]	3
[e, a, ie, i]	[e, ã, ie, i]	4
[i, e, a]	[i, e, à]	4
[a, a, y, ė]	[a, a, ý, ė]	1
[u, en, a]	[u, eñ, a]	3
[i, au]	[i, aũ]	15
[a, i, o, o]	[a, i, ó, o]	1
[ai, y, ų]	[ai, ý, ų]	1
[y, a]	[ỹ, a]	660
[y, iau]	[ỹ, iau]	1
[a, ir, o, e]	[a, ir̃, o, e]	2
[ė, i, e]	[ė́, i, e]	1
[o, iu]	[o, iù]	7
[u, a, y, ian, io]	[u, a, ý, ian, io]	1
[om, iu, e, i]	[om, iù, e, i]	3
[e, e, ia]	[ẽ, e, ia]	1
[a, i, ū, in]	[a, i, ū́, in]	1
[a, ei, ė, o]	[a, ei, ė́, o]	1
[i, i, au, ė]	[i, i, áu, ė]	2
[i, ė, ė]	[ì, ė, ė]	1
[i, a, ą]	[i, ã, ą]	7
[en, ė]	[eñ, ė]	2
[e, in, ą]	[e, iñ, ą]	6
[u, e, i, e]	[u, è, i, e]	1
[a, e, ių]	[a, e, ių̃]	1
[e, i, o, au]	[e, i, ó, au]	3
[o, ė, ie, i, ą]	[o, ė, iẽ, i, ą]	1
[i, i, au, in, i]	[i, i, au, ìn, i]	1
[aė, ė]	[àė, ė]	5
[au, e]	[áu, e]	1
[eie, o]	[eíe, o]	1
[o, i, e]	[ó, i, e]	8
[a, y, in]	[a, ý, in]	2
[i, a, į, a, e]	[i, a, į́, a, e]	1
[a, y, iu]	[ã, y, iu]	1
[a, o, o]	[a, ó, o]	19
[e, ie]	[e, iẽ]	1
[a, y, iui]	[ã, y, iui]	1
[e, or, e, iam]	[e, òr, e, iam]	1
[en, ia, a]	[en, ia, à]	1
[u, i, ė, iai]	[u, ì, ė, iai]	1
[ai, ū]	[aĩ, ū]	1
[a, e, i, o]	[a, è, i, o]	1
[a, i, e, iau]	[a, ì, e, iau]	2
[a, i, e, a]	[a, ì, e, a]	7
[e, ių]	[e, ių̃]	6
[o, a, a]	[ó, a, a]	1
[un, iau]	[un, iaũ]	1
[u, i, ir, iau]	[u, i, ir̃, iau]	2
[ir, yn]	[ir, ỹn]	2
[ai, o]	[aĩ, o]	52
[ea, ą]	[eã, ą]	2
[i, e, i, a]	[i, è, i, a]	1
[a, i, į]	[ã, i, į]	6
[a, iuo, u]	[a, iúo, u]	1
[ei, iau, ia]	[ei, iáu, ia]	1
[a, in, o]	[a, in, õ]	1
[a, am]	[a, am̃]	1
[o, ių]	[ó, ių]	2
[u, a, ų]	[ù, a, ų]	2
[e, o, ė, i]	[e, o, ė́, i]	1
[en, i, e]	[én, i, e]	1
[y, e, o]	[y, ẽ, o]	7
[er, iu]	[er̃, iu]	4
[u, i, a, in]	[u, i, a, ìn]	1
[a, ir, o]	[a, ir̃, o]	5
[au, ie, o]	[áu, ie, o]	1
[y, iai]	[ỹ, iai]	1
[ai, o, i]	[aĩ, o, i]	3
[ar, io]	[ar̃, io]	1
[a, au, o]	[a, au, õ]	1
[a, o, a, u]	[a, o, a, ù]	3
[il, o, i]	[il, ó, i]	1
[ir, ą]	[ir̃, ą]	1
[į, a, o, a]	[į, ã, o, a]	1
[ė, ia, ą]	[ė̃, ia, ą]	1
[a, ai, o]	[a, aĩ, o]	1
[i, u, y]	[i, u, ỹ]	2
[u, e]	[u, è]	7
[al, ą]	[al̃, ą]	16
[au, o, ą]	[au, ó, ą]	3
[a, in, ių]	[a, in, ių̃]	1
[a, i, ir, o]	[a, i, ir̃, o]	1
[ė, ę]	[ė́, ę]	1
[o, o, a, ė]	[o, o, ã, ė]	1
[e, i, in, u]	[ẽ, i, in, u]	1
[ar]	[ar̃]	321
[i, i, e]	[i, ì, e]	1
[ai, i, ai]	[ai, ì, ai]	3
[e, i, o, ai]	[e, i, ó, ai]	1
[uo, e, io]	[uo, ẽ, io]	9
[y, y, ų]	[y, ý, ų]	1
[e, a, iuo, a]	[e, a, iúo, a]	1
[ei, ia]	[eĩ, ia]	50
[u, un, i]	[u, un, ì]	1
[o, i, a]	[ó, i, a]	19
[a, a, i, a]	[a, a, ì, a]	1
[an, ą]	[án, ą]	29
[a, i, a, a]	[a, i, ã, a]	1
[a, an, ė, e]	[a, añ, ė, e]	1
[a, a, o, ių]	[a, a, õ, ių]	1
[o, i, ą]	[o, ì, ą]	2
[ar, e]	[ar, è]	1
[au, uo, e]	[au, uo, è]	1
[y, a]	[y, à]	27
[a, iuo, i]	[a, iúo, i]	6
[a, a, ė]	[a, ã, ė]	54
[ou, a]	[òu, a]	1
[i, y, a]	[ì, y, a]	1
[a, o, i]	[ã, o, i]	2
[a, au, iau]	[a, aũ, iau]	3
[au, o, i]	[aũ, o, i]	1
[a, a, ie, ei]	[a, a, iẽ, ei]	3
[un, i, e]	[un, i, è]	2
[i, ur, a, į]	[i, ùr, a, į]	1
[a, el, i, ą]	[a, el, ì, ą]	1
[a, i, al, ė, i]	[a, i, al, ė́, i]	8
[a, ar, um]	[a, ar̃, um]	1
[u, i, y, u, i]	[u, i, ý, u, i]	1
[i, o, o, u]	[i, o, o, ù]	2
[o, i, i, in, ė]	[o, ì, i, in, ė]	1
[u, an, io, o]	[u, án, io, o]	1
[e, ia, e, im]	[ẽ, ia, e, im]	1
[ui, u]	[ui, ù]	10
[a, au, iau]	[a, áu, iau]	2
[i, in, in, a]	[i, in, ìn, a]	1
[io, e, i, i]	[io, è, i, i]	2
[į, a]	[į̃, a]	2
[e, ai, y, a, i]	[e, ai, y, a, ì]	1
[e, a, i, o]	[e, a, ì, o]	3
[el, iu]	[él, iu]	1
[in]	[iñ]	2
[e, a, e, u]	[e, à, e, u]	1
[e, u, i, ę]	[e, ù, i, ę]	1
[a, ar, i]	[a, ar, ì]	3
[uo, i]	[uõ, i]	1
[u, i, ir, o, e]	[u, i, ir̃, o, e]	1
[y, i]	[ỹ, i]	2
[e, en, i, e]	[e, én, i, e]	1
[in, i, o]	[ìn, i, o]	2
[au, o]	[au, õ]	1
[a, am, in, i]	[a, am̃, in, i]	2
[a, ei, ė]	[a, éi, ė]	1
[ū, iau]	[ū́, iau]	7
[ar, uo, i]	[ar, úo, i]	1
[a, e, i, o, e]	[a, è, i, o, e]	4
[in, er, e, o]	[in, er, è, o]	1
[ar, i, ų]	[ar, i, ų̃]	1
[a, ia, ų]	[ã, ia, ų]	1
[u, a, u, a, iai]	[u, a, u, ã, iai]	1
[o, į]	[õ, į]	11
[ei, o, i]	[ei, ó, i]	1
[u, u, ei]	[u, u, eĩ]	1
[a, ei, i]	[a, ei, ì]	14
[e, ai, i]	[e, ai, ì]	1
[i, i, a]	[i, ì, a]	8
[u, e, i, o]	[u, ẽ, i, o]	2
[ai, y, ių]	[ai, ý, ių]	1
[iim, i]	[iim, ì]	1
[ei, i]	[ei, ì]	35
[a, en]	[a, eñ]	1
[a, y, i, i, a]	[a, ý, i, i, a]	1
[a, in, y, ių]	[a, in, ý, ių]	1
[a, a, i, o]	[a, ã, i, o]	1
[o, e, i, a]	[o, è, i, a]	1
[u, i, ir, i]	[u, i, ir̃, i]	14
[a, o, ė]	[a, ò, ė]	1
[a, iū, ė, u]	[a, iū, ė́, u]	1
[ar, y, ų]	[ar, ý, ų]	1
[i, o, au]	[i, ó, au]	8
[ar, i]	[ar, ì]	7
[u, iui]	[ù, iui]	1
[o, ie, i, ą]	[o, ie, ì, ą]	2
[e, er, a]	[e, er̃, a]	1
[į, i, y, i, e]	[į, i, ý, i, e]	1
[e, e, į]	[ẽ, e, į]	5
[om, a]	[òm, a]	1
[e, im, ą]	[e, im̃, ą]	1
[ai, i, į]	[ái, i, į]	1
[o, io]	[ó, io]	19
[aim]	[aim̃]	4
[ei, ė]	[éi, ė]	10
[o, uo, iu]	[ó, uo, iu]	4
[u, e, in, i]	[u, ẽ, in, i]	1
[o, ų]	[o, ų̃]	3
[o, ui]	[ó, ui]	3
[ie, an, į]	[iẽ, an, į]	1
[a, i, uo, u, i]	[a, i, uõ, u, i]	3
[i, iu, i, a]	[i, iù, i, a]	1
[e, a, ai]	[e, a, aĩ]	3
[o, o, o, o, ą]	[o, o, ò, o, ą]	1
[e, al, ė]	[e, al, ė́]	1
[a, a, y, ą]	[a, ã, y, ą]	3
[er, i, i]	[er̃, i, i]	1
[e, u, ė, o]	[e, u, ė́, o]	10
[ei, a, e]	[eĩ, a, e]	7
[y, i, u]	[y, i, ù]	1
[i, i, ė, i]	[i, i, ė́, i]	1
[o, ia, e]	[o, ia, è]	2
[i, a, ę]	[i, ã, ę]	1
[ar, e, io]	[ar, è, io]	1
[a, ei, au]	[a, éi, au]	1
[an, ų]	[án, ų]	21
[al, i, ų]	[al, ì, ų]	2
[u, io]	[u, iõ]	15
[i, uo]	[i, uõ]	1
[y, en, i]	[y, én, i]	20
[an, o]	[án, o]	8
[a, o, ų]	[a, o, ų̃]	3
[a, y, iau]	[a, ý, iau]	3
[al, i, o]	[al, ì, o]	6
[ė, u, io]	[ė, ù, io]	1
[e, an, iau]	[e, an, iaũ]	1
[e, ie, a]	[e, iẽ, a]	1
[e, i, o, ė]	[e, i, ó, ė]	2
[a, u, i]	[a, u, ì]	2
[e, e, ą]	[e, ẽ, ą]	1
[or]	[ór]	24
[u, a, i, ai]	[u, a, i, aĩ]	1
[e, e, o, ė]	[e, e, õ, ė]	1
[a, o, a]	[ã, o, a]	4
[a, iuo, a]	[a, iúo, a]	1
[ar, i, e, ū, o, e]	[ar, i, e, ū̃, o, e]	1
[a, i, e, i, ą]	[a, i, e, ì, ą]	1
[o, ai]	[o, aĩ]	3
[en, ia]	[eñ, ia]	2
[a, ė, uo, i]	[a, ė, úo, i]	7
[il, ą]	[ìl, ą]	8
[i, i, a]	[ì, i, a]	4
[o, i, o, ų]	[o, i, ò, ų]	3
[ur, i]	[ùr, i]	1
[en, a, ie, io]	[en, ã, ie, io]	2
[į, i]	[į̃, i]	2
[au, i, ą]	[áu, i, ą]	5
[ei, au]	[éi, au]	1
[u, i, ai]	[u, i, aĩ]	3
[eei, i]	[eei, ì]	1
[e, e, i, i, a]	[e, e, ì, i, a]	1
[el, ių]	[el, ių̃]	1
[a, i, a, au]	[a, i, a, aũ]	5
[e, i, i, u]	[e, ì, i, u]	1
[i, ū, o]	[i, ū́, o]	1
[u, ie, u]	[u, iẽ, u]	2
[u, e, io]	[u, ẽ, io]	1
[a, uo, i, o]	[a, uõ, i, o]	1
[al, o]	[al̃, o]	2
[o, ie, iu]	[õ, ie, iu]	3
[e, u, ė]	[e, ù, ė]	5
[a, e, i, ą]	[a, e, ì, ą]	2
[in, a]	[iñ, a]	11
[ū, i]	[ū́, i]	5
[au, ai, iu]	[au, ai, iù]	1
[a, u, i, io]	[a, u, ì, io]	1
[u, i]	[u, ì]	77
[ei]	[eĩ]	39
[e, ia, i]	[ẽ, ia, i]	9
[į, o, ė]	[į́, o, ė]	1
[ė, ą]	[ė́, ą]	4
[uo, o, u]	[uo, o, ù]	2
[a, i, uo]	[a, i, uõ]	2
[in, e]	[in, è]	1
[en, y, o]	[en, ý, o]	3
[ei, ia, i]	[éi, ia, i]	1
[a, i, o, i, ę]	[a, i, õ, i, ę]	1
[e, al, y]	[e, ál, y]	2
[a, i, ei, iau]	[a, ì, ei, iau]	1
[e, y, ą]	[e, ý, ą]	1
[ir, o]	[ir̃, o]	2
[i, o, i, ę]	[i, ó, i, ę]	9
[a, i, ai, ė]	[a, ì, ai, ė]	1
[aau, iai]	[aau, iaĩ]	1
[iū, ė, ų]	[iū, ė́, ų]	1
[i, io, e, o, e]	[i, io, è, o, e]	2
[ar, u]	[ár, u]	9
[a, a, au]	[a, a, aũ]	5
[o, i, y]	[o, i, ỹ]	4
[e, i, į]	[e, ì, į]	12
[e, o, u]	[e, ò, u]	1
[a, o, ė]	[à, o, ė]	8
[u, en, ė]	[u, én, ė]	4
[e, un, ė]	[e, ùn, ė]	1
[el, i]	[el̃, i]	1
[am, iau]	[ám, iau]	1
[a, in, a]	[a, iñ, a]	35
[ei, ė, a, iu]	[ei, ė́, a, iu]	2
[i, el, ė, i]	[i, él, ė, i]	2
[a, ir, i, i]	[a, ir, i, ì]	1
[a, o, e]	[ã, o, e]	12
[ei, a, i, o]	[ei, ã, i, o]	1
[a, i, o]	[a, ì, o]	19
[e, ai, a]	[è, ai, a]	1
[i, o, ia]	[i, ó, ia]	1
[u, e, y]	[ù, e, y]	1
[i, iar, in, i]	[i, iar̃, in, i]	1
[ar, a, i, ė]	[ar, ã, i, ė]	1
[ia, i, u]	[ia, i, ù]	2
[e, i, ę]	[ẽ, i, ę]	6
[ū]	[ū́]	3
[e, iom]	[e, iõm]	2
[ie, om]	[ie, õm]	2
[iū, au]	[iū́, au]	1
[ar, o, e]	[ar, o, è]	2
[a, a]	[a, à]	95
[el, ia]	[él, ia]	5
[ar, uo, u, ė]	[ar, uo, ù, ė]	3
[an, u, e]	[an, u, è]	1
[i, a, a]	[ì, a, a]	1
[e, o, a]	[è, o, a]	1
[e, ai, ė]	[e, aĩ, ė]	1
[u, ir, ai]	[u, ir, aĩ]	2
[im, or, uo, a, e]	[im, or, úo, a, e]	2
[a, au]	[a, aũ]	88
[ū, io]	[ū̃, io]	1
[ir, e, i]	[ir, ẽ, i]	1
[iū, in]	[iū̃, in]	1
[ai, iu]	[ai, iù]	6
[in, u, en, i, ę]	[in, u, eñ, i, ę]	1
[i, i, a, y, i]	[i, i, a, ý, i]	2
[u, iai]	[u, iaĩ]	3
[eu, o, ie, ių]	[eu, o, iẽ, ių]	1
[e, e, iu]	[ẽ, e, iu]	2
[į, o, u]	[į, o, ù]	6
[o, i, io]	[o, ì, io]	1
[ie, am]	[ie, ám]	3
[u, uo, ė]	[u, úo, ė]	1
[aai, in, iau]	[aái, in, iau]	1
[e, i]	[è, i]	1
[o, ie, ių]	[ó, ie, ių]	5
[a, ar, ę]	[a, ar̃, ę]	2
[e, a, a, ė]	[e, a, ã, ė]	4
[a, ė, um]	[a, ė́, um]	7
[ea, il]	[ea, il̃]	1
[i, e, o]	[i, è, o]	1
[au, a]	[áu, a]	20
[u, iun, iau]	[ù, iun, iau]	2
[e, a, ė, o, e]	[e, a, ė́, o, e]	3
[e, iel, iau]	[e, ìel, iau]	1
[a, iū, ė, i]	[a, iū, ė́, i]	2
[ai, am]	[ai, ám]	3
[e, i, ų]	[e, i, ų̃]	1
[uo, au, ą]	[úo, au, ą]	7
[e, u, im]	[e, ù, im]	1
[i, ai, ei]	[i, ai, eĩ]	1
[įei, a]	[įeĩ, a]	1
[i, o, ai]	[i, ó, ai]	1
[e, y, io]	[e, ý, io]	2
[u, uo, y, i]	[u, uõ, y, i]	1
[įei, an]	[įeĩ, an]	1
[a, e, iau]	[à, e, iau]	6
[a, il, y, i]	[a, ìl, y, i]	1
[i, iau, ia]	[i, iáu, ia]	5
[a, e, i]	[a, è, i]	2
[a, a, ė]	[ã, a, ė]	5
[a, e, i]	[a, e, ì]	6
[a, ia]	[ã, ia]	6
[er, i, ų]	[èr, i, ų]	1
[o, ė, i]	[ó, ė, i]	2
[u, i, o]	[ù, i, o]	10
[u, u, ė]	[u, ù, ė]	6
[ie, ė]	[iẽ, ė]	2
[i, i, i]	[ì, i, i]	1
[ie, o]	[íe, o]	37
[i, er, ė]	[ì, er, ė]	3
[a, au, a]	[a, áu, a]	1
[a, o, a, ę]	[a, o, ã, ę]	1
[a, y, au, an]	[a, y, áu, an]	1
[u, e, ę]	[u, ẽ, ę]	3
[a, a, a, o]	[a, a, ã, o]	1
[o, ą]	[ó, ą]	14
[ią]	[ią̃]	36
[ir, in, i]	[ir, ìn, i]	1
[al, an, ią]	[al̃, an, ią]	1
[a, i, au, o, i]	[a, i, au, ó, i]	2
[al, u]	[al, ù]	7
[a, iū, ė]	[a, iū́, ė]	2
[un, ia, i]	[ùn, ia, i]	1
[ai, uo, ių]	[ai, uõ, ių]	1
[e, i, uo, a]	[e, i, úo, a]	1
[e, ė, i, a]	[e, ė́, i, a]	2
[i, i, y, ė]	[i, i, ý, ė]	2
[u, i, i, o, e]	[u, i, ì, o, e]	1
[į, a, y, ai]	[į, ã, y, ai]	1
[ei, i, e]	[eĩ, i, e]	4
[ai, y, ę]	[ai, ỹ, ę]	1
[a, ir, au]	[a, ir, aũ]	7
[au, iai]	[aũ, iai]	5
[au, o, u, ų]	[au, o, ù, ų]	3
[al, o, ę]	[al, ó, ę]	1
[ie, u, iai]	[iẽ, u, iai]	1
[a, u, i, ių]	[a, u, ì, ių]	1
[ei, a, a]	[eĩ, a, a]	2
[ū, a]	[ū́, a]	10
[u, e, y, ų]	[u, e, ỹ, ų]	1
[am, i, au]	[am̃, i, au]	1
[im, ai]	[im, aĩ]	4
[į, a, iau]	[į̃, a, iau]	1
[er, in, e, io]	[er, in, è, io]	1
[u, iu, o]	[u, iù, o]	1
[a, i, iu]	[ã, i, iu]	6
[a, ai, ė]	[à, ai, ė]	1
[a, a, a]	[a, a, à]	1
[i, ir, i]	[i, ir, ì]	6
[ir, o, e]	[ìr, o, e]	1
[au, iuo, i]	[au, iúo, i]	2
[o, ie, ę]	[ó, ie, ę]	1
[y, u, a]	[y, ù, a]	2
[e, i]	[e, ì]	62
[o, a, i, i]	[o, ã, i, i]	1
[ei, ė]	[eĩ, ė]	3
[e, iai]	[ẽ, iai]	1
[ar, y, ą]	[ar, ý, ą]	1
[ei, iu]	[eĩ, iu]	2
[i, iuo, a, i]	[i, iúo, a, i]	2
[ie, o, i]	[ie, ó, i]	11
[a, uo]	[a, uõ]	8
[or, u]	[òr, u]	2
[i, a, i, a]	[i, ã, i, a]	1
[e, y, io, i, a]	[e, y, ió, i, a]	1
[ai, y, ių]	[ai, ỹ, ių]	1
[an, en]	[an, eñ]	19
[iu, in, o, e]	[iu, ìn, o, e]	1
[i, ai, a]	[i, ái, a]	1
[ir, au]	[ir, aũ]	2
[a, e, i, ą]	[a, è, i, ą]	3
[u, a, o]	[ù, a, o]	3
[ie, iu]	[ie, iù]	1
[u, ie]	[u, iẽ]	31
[a, ar, ą]	[ã, ar, ą]	1
[e, e, a, a]	[e, e, ã, a]	1
[u, i, o, i]	[u, i, ó, i]	5
[i, i, e]	[ì, i, e]	3
[a, au, o, i, e]	[a, áu, o, i, e]	1
[iė, iau]	[ìė, iau]	1
[e, ė, a]	[e, ė́, a]	11
[au, i, i, o]	[áu, i, i, o]	1
[a, ei, iu]	[a, eĩ, iu]	1
[e, e, i, o, ių]	[e, e, ì, o, ių]	7
[e, a, e, a]	[e, à, e, a]	1
[į, i, o]	[į, ì, o]	2
[o, i, i, ai]	[o, ì, i, ai]	6
[er, i]	[ér, i]	1
[a, y, ė, iu]	[a, y, ė́, iu]	2
[e, ė, a, a]	[e, ė́, a, a]	1
[ė]	[ė́]	1
[e, er, a, au]	[e, er, a, aũ]	1
[e, i, i, a]	[e, ì, i, a]	1
[e, e, o, i, iu]	[e, e, ò, i, iu]	1
[o]	[õ]	335
[a, i, o, o, a]	[a, i, o, ò, a]	1
[a, i, ė, e]	[a, i, ė, è]	1
[a, ai, ė, e]	[a, ái, ė, e]	1
[a, an]	[ã, an]	6
[o, i, i, in, ų]	[o, ì, i, in, ų]	1
[i, ė, ė]	[i, ė́, ė]	3
[i, e, i, io]	[ì, e, i, io]	1
[er, ai, ei]	[ér, ai, ei]	1
[ai, u]	[ái, u]	11
[e, im, ie]	[ẽ, im, ie]	5
[an, ū, ai]	[an, ū̃, ai]	1
[o, i, i, in, o]	[o, ì, i, in, o]	1
[ė, u, o]	[ė, u, õ]	2
[i, i, an, o]	[i, i, añ, o]	1
[e, e, o, u]	[e, e, o, ù]	2
[a, i, i]	[a, i, ì]	32
[a, ę, i]	[a, ę, ì]	4
[a, o, au]	[a, õ, au]	2
[u, a, i, o]	[u, a, ì, o]	4
[a, i, el, a, a]	[a, i, él, a, a]	1
[al, ai, iai]	[al, aĩ, iai]	2
[a, i, ė, i]	[a, i, ė́, i]	12
[a, a, a, o, au]	[a, ã, a, o, au]	2
[i, iu, ia, e]	[i, iù, ia, e]	1
[o, an, o, e]	[o, án, o, e]	1
