Nustók būčiúoti keistùs berniukùs!	Nustok būčiuoti keistus berniukus!	Stop kissing strange boys!	berniukus	3	berniukas	Ncmpan-
Põnai, užvèskite sàvo varikliùs.	Ponai, užveskite savo variklius.	Gentlemen, start your engines.	variklius	4	variklis	Ncmpan-
Triùšiai mė́gsta válgyti morkàs.	Triušiai mėgsta valgyti morkas.	Rabbits like to eat carrots.	morkas	3	morka	Ncfpan-
Vaikaĩ skìna sodè gėlès.	Vaikai skina sode gėles.	The kids are picking flowers in the garden.	gėles	3	gėlė	Ncfpan-
Voveráitės válgo lazdýno ríešutus.	Voveraitės valgo lazdyno riešutus.	Squirrels eat hazelnuts.	riešutus	3	riešutas	Ncmpan-
Àš skõlinu pìnigus.	Aš skolinu pinigus.	I lend money.	pinigus	2	pinigas	Ncmpan-
Jìs mòka tárdyti žmónes.	Jis moka tardyti žmones.	He knows how to interrogate people.	žmones	3	žmogus	Ncmpan-
Jì tùri patraukliàs akìs.	Ji turi patrauklias akis.	She has attractive eyes.	akis	3	akis	Ncfpan-
Metùs sudãro dvýlika mė́nesių: saũsis, vasãris, kovàs, balañdis, gegužė̃, biržẽlis, líepa, rugpjū́tis, rugsė́jis, spãlis, lãpkritis ir̃ grúodis.	Metus sudaro dvylika mėnesių: sausis, vasaris, kovas, balandis, gegužė, birželis, liepa, rugpjūtis, rugsėjis, spalis, lapkritis ir gruodis.	January, February, March, April, May, June, July, August, September, October, November and December are the twelve months of the year.	Metus	0	metai	Ncmpan-
Sãlė prisìminė laikùs kaĩ jõs senė̃lė bùvo stiprì ir̃ sveĩka.	Salė prisiminė laikus kai jos senėlė buvo stipri ir sveika.	Sally recalled the days when her grandma was strong and healthy.	laikus	2	laikas	Ncmpan-
Šiojè šalyjè kárvės ỹra naudingèsnės ùž bèt kókius kitùs gývulius.	Šioje šalyje karvės yra naudingesnės už bet kokius kitus gyvulius.	Cows are more useful than any other animal in this country.	kitus	8	gyvulys	Ncmpan-
Tòmas išgulė́jo lóvoje trìs saváites.	Tomas išgulėjo lovoje tris savaites.	Tom spent three weeks in bed.	savaites	4	savaitė	Ncfpan-
Tòmas stipriaĩ ùžmerkė sàvo akìs ir̃ ištvė́rė skaũsmą.	Tomas stipriai užmerkė savo akis ir ištvėrė skausmą.	Tom closed his eyes tightly and endured the pain.	akis	4	akis	Ncfpan-
Vãkar àš girdė́jau tavè kal̃bančią per̃ miegùs.	Vakar aš girdėjau tave kalbančią per miegus.	Yesterday I heard you talking in your sleep.	miegus	6	miegas	Ncmpan-
Àš ir̃ dabar̃ atsìmenu tuõs laikùs, kaĩ sù tavim̃ kartù reñgėme ìškylas.	Aš ir dabar atsimenu tuos laikus, kai su tavim kartu rengėme iškylas.	I can still remember the time when we went on a picnic together.	laikus	5	laikas	Ncmpan-
Àš ir̃ dabar̃ atsìmenu tuõs laikùs, kaĩ sù tavim̃ kartù reñgėme ìškylas.	Aš ir dabar atsimenu tuos laikus, kai su tavim kartu rengėme iškylas.	I can still remember the time when we went on a picnic together.	iškylas	12	iškyla	Ncfpan-
Àš nurausiù táu kiáušus, jéigu beñt dìrstelėsi į̃ jõs pùsę.	Aš nurausiu tau kiaušus, jeigu bent dirstelėsi į jos pusę.	I'll rip your fucking balls off if you ever as much as look her way.	kiaušus	3	kiaušas	Ncmpan-
Àš turiù iššukúoti sàvo pláukus.	Aš turiu iššukuoti savo plaukus.	I have to comb my hair.	plaukus	4	plaukas	Ncmpan-
Àš valaũsi dantìs põ val̃gio.	Aš valausi dantis po valgio.	I brush my teeth after eating.	dantis	2	dantis	Ncmpan-
Bū́k atsargùs riñkdamasis draugùs.	Būk atsargus rinkdamasis draugus.	You should be careful in choosing friends.	draugus	3	draugas	Ncmpan-
Išdžiovìnk kélnes añt radiãtoriaus.	Išdžiovink kelnes ant radiatoriaus.	Dry the pants on the radiator.	kelnes	1	kelnės	Ncfpan-
Jìs atìdavė visùs pìnigus, kuriuõs bùvo pasiskõlinęs.	Jis atidavė visus pinigus, kuriuos buvo pasiskolinęs.	He gave back all the money he had borrowed.	pinigus	3	pinigas	Ncmpan-
Jìs šẽšerius metùs gyvẽno Ankarojè.	Jis šešerius metus gyveno Ankaroje.	He lived in Ankara for six years.	metus	2	metai	Ncmpan-
Laikýk akìs ùžmerktas kõl àš táu pasakýsiu jàs atmerktì.	Laikyk akis užmerktas kol aš tau pasakysiu jas atmerkti.	Keep your eyes closed until I tell you to open them.	akis	1	akis	Ncfpan-
Mẽs suorganizãvome knygàs pagal̃ dỹdį.	Mes suorganizavome knygas pagal dydį.	We arranged the books according to size.	knygas	2	knyga	Ncfpan-
Nusipirkimè kelìs ginklùs.	Nusipirkime kelis ginklus.	Let's buy a few weapons.	ginklus	2	ginklas	Ncmpan-
Pagaliaũ pasivijaũ sàvo draugùs.	Pagaliau pasivijau savo draugus.	I finally caught up with my friends.	draugus	3	draugas	Ncmpan-
Pataisýk pàbrauktus žodžiùs.	Pataisyk pabrauktus žodžius.	Correct the underlined words.	žodžius	2	žodis	Ncmpan-
Šiẽ váistai tùri būtì vartójami trìs kartùs per̃ diẽną.	Šie vaistai turi būti vartojami tris kartus per dieną.	These medicines should be taken three times a day.	kartus	6	kartas	Ncmpan-
Ver̃čiamą sãkinį išver̃skite geraĩ. Neléiskite, kàd vertìmai į̃ kitàs kalbàs darýtų jùms į́taką.	Verčiamą sakinį išverskite gerai. Neleiskite, kad vertimai į kitas kalbas darytų jums įtaką.	Make a good translation of the sentence that you are translating. Don't let translations into other languages influence you.	kalbas	11	kalba	Ncfpan-
Víenišas žmogùs gáuna malonùmą stebė́damas skrùzdėles.	Vienišas žmogus gauna malonumą stebėdamas skruzdėles.	The lonely man derives pleasure from observing ants.	skruzdėles	5	skruzdėlė	Ncfpan-
Afrikiẽtiški drambliaĩ ỹra didesnì ùž azijiẽtiškus drambliùs.	Afrikietiški drambliai yra didesni už azijietiškus dramblius.	African elephants are larger than Asian elephants.	dramblius	6	dramblys	Ncmpan-
Àš nusipirkaũ kẽturias naujàs stáltieses.	Aš nusipirkau keturias naujas staltieses.	I bought four new tablecloths.	staltieses	4	staltiesė	Ncfpan-
Jìs paskaičiãvo núostolius.	Jis paskaičiavo nuostolius.	He calculated the expenses.	nuostolius	2	nuostolis	Ncmpan-
Mė́gstu eitì į̃ párką ir̃ stebė́ti žaidìmų aikštẽlėje besilìnksminančius vaikùs.	Mėgstu eiti į parką ir stebėti žaidimų aikštelėje besilinksminančius vaikus.	I like to go to the park and watch the children in the playground enjoying themselves.	vaikus	9	vaikas	Ncmpan-
Pagal̃ mókslininkus, atmosferà tam̃pa vìs šiltèsnė mẽtai põ mẽtų.	Pagal mokslininkus, atmosfera tampa vis šiltesnė metai po metų.	According to scientists, the atmosphere is getting warmer year after year.	mokslininkus	1	mokslininkas	Ncmpan-
Palýgink faktùs.	Palygink faktus.	Compare the facts.	faktus	1	faktas	Ncmpan-
Spausdintuvè įstrìgo põpierius.	Spausdintuve įstrigo popierius.	The printer had a paper jam.	popierius	2	popierius	Ncmpan-
Víena vertùs, patýrėme didžiuliùs núostolius, tačiaũ, kìta vertùs, daũg kõ pasimókėme ìš šiõ patyrìmo.	Viena vertus, patyrėme didžiulius nuostolius, tačiau, kita vertus, daug ko pasimokėme iš šio patyrimo.	On the one hand we suffered a heavy loss, but on the other hand we learned a great deal from the experience.	didžiulius	4	nuostolis	Ncmpan-
Àš išsìkeičiau jenàs į̃ dólerius.	Aš išsikeičiau jenas į dolerius.	I exchanged yen for dollars.	jenas	2	jena	Ncfpan-
Àš išsìkeičiau jenàs į̃ dólerius.	Aš išsikeičiau jenas į dolerius.	I exchanged yen for dollars.	dolerius	4	doleris	Ncmpan-
Daũg studijavaũ tíek katès, tíek filosofùs. Kačių̃ išmintìs daugýbę kar̃tų pranašèsnė.	Daug studijavau tiek kates, tiek filosofus. Kačių išmintis daugybę kartų pranašesnė.	I have much studied both cats and philosophers. The wisdom of cats is infinitely superior.	kates	3	katė	Ncfpan-
Daũg studijavaũ tíek katès, tíek filosofùs. Kačių̃ išmintìs daugýbę kar̃tų pranašèsnė.	Daug studijavau tiek kates, tiek filosofus. Kačių išmintis daugybę kartų pranašesnė.	I have much studied both cats and philosophers. The wisdom of cats is infinitely superior.	filosofus	6	filosofas	Ncmpan-
Gãlite parsisių̃sti mū́sų svetaĩnės kal̃bančiųjų gimtą́ja kalbà įrašýtus gar̃so fáilus.	Galite parsisiųsti mūsų svetainės kalbančiųjų gimtąja kalba įrašytus garso failus.	You can download audio files by native speakers from our website.	failus	9	failas	Ncmpan-
Japònija importúoja įvairiàs žãliavas ìš ùžsienio.	Japonija importuoja įvairias žaliavas iš užsienio.	Japan imports various raw materials from abroad.	žaliavas	3	žaliava	Ncfpan-
Jìs dìrba kasdiẽn išskýrus sekmãdienius.	Jis dirba kasdien išskyrus sekmadienius.	He works every day save Sundays.	sekmadienius	4	sekmadienis	Ncmpan-
Jìs turė́jo pìlkus pláukus.	Jis turėjo pilkus plaukus.	He had grey hair.	plaukus	3	plaukas	Ncmpan-
Jìs veĩsia veršiukùs pardavìmui.	Jis veisia veršiukus pardavimui.	He breeds cattle for market.	veršiukus	2	veršiukas	Ncmpan-
Jì tùri trìs sū́nus kuríes tãpo jūreĩviais.	Ji turi tris sūnus kuries tapo jūreiviais.	She has three sons, who became sailors.	sūnus	3	sūnus	Ncmpan-
Kaĩ výras ir̃ móteris sujùngia jėgàs, dárbas tam̃pa nebè tókiu várginančiu.	Kai vyras ir moteris sujungia jėgas, darbas tampa nebe tokiu varginančiu.	When man and woman unite, work is no longer as tiring.	jėgas	5	jėga	Ncfpan-
Mẽs piẽšiame gyvūnùs.	Mes piešiame gyvūnus.	We are drawing animals.	gyvūnus	2	gyvūnas	Ncmpan-
Pasijùsi geriaũ kaĩ suvartósi šiàs tabletès.	Pasijusi geriau kai suvartosi šias tabletes.	You'll feel better if you take these pills.	tabletes	5	tabletė	Ncfpan-
