Mẽs tùrime kãtę. Mẽs visì mýlime katès.	Mes turime katę. Mes visi mylime kates.	We have a cat. We all love cats.
Mònika daũg nesimókė.	Monika daug nesimokė.	Monica didn't study a lot.
Negaliù giñčytis sù likimù.	Negaliu ginčytis su likimu.	One can't quarrel with destiny.
Nekìšk rañkų kur̃ nereĩkia!	Nekišk rankų kur nereikia!	Don't stick your hands where they don't belong!
Nepamir̃šk bìlieto.	Nepamiršk bilieto.	Don't forget the ticket.
Nestovė́k priẽ lángo.	Nestovėk prie lango.	Don't stand next to the window.
Niẽkas neklaũsė tàvo núomonės.	Niekas neklausė tavo nuomonės.	No one asked for your opinion.
Norė́čiau pasikalbė́ti sù advokatù.	Norėčiau pasikalbėti su advokatu.	I want to speak to a lawyer.
Norė́čiau pasikalbė́ti sù sàvo advokatù.	Norėčiau pasikalbėti su savo advokatu.	I want to speak to my lawyer.
Pẽlės mė́gsta sū́rį.	Pelės mėgsta sūrį.	Mice like cheese.
Pirmãdienis ateĩna põ sekmãdienio.	Pirmadienis ateina po sekmadienio.	Monday comes after Sunday.
Põ dvejų̃ minùčių mū́sų automobìlyje baĩgėsi degalaĩ.	Po dvejų minučių mūsų automobilyje baigėsi degalai.	Our car ran out of gas after two minutes.
Prašaũ išvalýk pur̃vinas grindìs.	Prašau išvalyk purvinas grindis.	Please clean the dirty floor.
Prašaũ léiskite mán paneštì jū́sų krẽpšį.	Prašau leiskite man panešti jūsų krepšį.	Please allow me to carry your bag.
Prašaũ léiskite mán paneštì jū́sų maĩšą.	Prašau leiskite man panešti jūsų maišą.	Please allow me to carry your bag.
Prašaũ prižiūrė́k màno katès kõl manę̃s nėrà.	Prašau prižiūrėk mano kates kol manęs nėra.	Please look after my cats while I'm away.
Rõjus atródo laimìngas kadà jõ merginà jám paskam̃bina.	Rojus atrodo laimingas kada jo mergina jam paskambina.	Roy looks happy when his girlfriend calls him.
Sekmãdieniais àš einù į̃ bažnýčią.	Sekmadieniais aš einu į bažnyčią.	I go to the church on Sundays.
Sekmãdieniais parduotùvė nedìrba.	Sekmadieniais parduotuvė nedirba.	The store is closed on Sundays.
Sekmãdieniais parduotùvė uždarýta.	Sekmadieniais parduotuvė uždaryta.	The store is closed on Sundays.
Šiañdien ỹra pirmãdienis, õ rytój bùs antrãdienis.	Šiandien yra pirmadienis, o rytoj bus antradienis.	It's Monday today and it will be Tuesday tomorrow.
Šiẽ prodùktai ỹra tokiõs pačiõs kokýbės.	Šie produktai yra tokios pačios kokybės.	These products are of the same quality.
Skalbìmo mašinà sugẽdo.	Skalbimo mašina sugedo.	The washing machine has broken down.
Sugadìnsi sáu akìs.	Sugadinsi sau akis.	You're going to ruin your eyes.
Šuõ gùli añt sòfos, õ àš guliù lóvoj.	Šuo guli ant sofos, o aš guliu lovoj.	The dog is lying on the sofa and I'm lying in bed.
Taĩ bùvo vertìnga patirtìs.	Tai buvo vertinga patirtis.	That was a valuable experience.
Taĩ jì dìrba šiamè fabrikè, ar̃ nè?	Tai ji dirba šiame fabrike, ar ne?	So she works at this factory, does she?
Tàs debesìs prìmena Kìniją.	Tas debesis primena Kiniją.	That cloud looks like China.
Táu nereikė́jo válgyti tõs žãlios žuviẽs.	Tau nereikėjo valgyti tos žalios žuvies.	You shouldn't have eaten the fish raw.
Tė̃ti, ar̃ tìki vaiduõkliais?	Tėti, ar tiki vaiduokliais?	Dad, do you believe in ghosts?
Tòmas gãvo medãlį.	Tomas gavo medalį.	Tom was given a medal.
Tòmas nègeria kavõs, bèt jìs rū̃ko cigaretès.	Tomas negeria kavos, bet jis rūko cigaretes.	Tom doesn't drink coffee, but he smokes cigarettes.
Tòmas nuspréndė neitì į̃ vakarė̃lį.	Tomas nusprendė neiti į vakarėlį.	Tom decided not to go to the party.
Tòmas tikraĩ gãli žaistì tènisą.	Tomas tikrai gali žaisti tenisą.	Tom sure can play tennis.
Tòmas ỹra milijardiẽrius.	Tomas yra milijardierius.	Tom is a billionaire.
Tòmas ỹra našláitis.	Tomas yra našlaitis.	Tom is an orphan.
Tòmas žaĩdžia šachmãtais geriaũ ùž manè.	Tomas žaidžia šachmatais geriau už mane.	Tom is better at chess than I am.
Tònis galvójo apiẽ fãbriką ir̃ parduotuvès.	Tonis galvojo apie fabriką ir parduotuves.	Tony thought about the factory and the shops.
Tù negãli naudótis šià skalbìmo mašinà.	Tu negali naudotis šia skalbimo mašina.	You can't use this washing machine.
Tù pamiršaĩ mán papãsakoti apiẽ tą̃ knỹgą kurią̃ pérskaitei.	Tu pamiršai man papasakoti apie tą knygą kurią perskaitei.	You forgot to tell me about that book you read.
Tù sugadinaĩ skalbìmo mašìną.	Tu sugadinai skalbimo mašiną.	You broke the washing machine.
Tù žinaĩ daũg įdomių̃ viẽtų, ar̃ nè?	Tu žinai daug įdomių vietų, ar ne?	You know many interesting places, don't you?
Véidrodis atspiñdi šviẽsą.	Veidrodis atspindi šviesą.	A mirror reflects light.
Vélnias pàdavė Diẽvą į̃ teĩsmą.	Velnias padavė Dievą į teismą.	Devil sued God.
Víeną diẽną norė́čiau nuvyktì į̃ Jungtinès Valstijàs.	Vieną dieną norėčiau nuvykti į Jungtines Valstijas.	I would like to go to the United States one day.
Vilkaĩ neválgo salõtų.	Vilkai nevalgo salotų.	Wolves don't eat salad.
Vìsą diẽną žaidžiaũ tènisą.	Visą dieną žaidžiau tenisą.	I played tennis all day.
Visì atsãkymai tùri būtì parašýti pagal̃ instrùkcijas.	Visi atsakymai turi būti parašyti pagal instrukcijas.	All answers must be written according to the instructions.
Visì berniùkai pažiūrė́jo žemỹn.	Visi berniukai pažiūrėjo žemyn.	All the boys looked down.
Žaistì krepšìnį ỹra įdomù.	Žaisti krepšinį yra įdomu.	It is interesting to play basketball.
Ar̃ galė́tum apródyti Tòmą põ miẽstą?	Ar galėtum aprodyti Tomą po miestą?	Would you mind showing Tom around the city?
Ar̃ galiù tavè vadìnti Tomù?	Ar galiu tave vadinti Tomu?	May I call you Tom?
Ar̃ girdė́jai apiẽ Tòmo paáukštinimą?	Ar girdėjai apie Tomo paaukštinimą?	Did you hear about Tom's promotion?
Ar̃ kadà nórs buvaĩ ùžsienyje?	Ar kada nors buvai užsienyje?	Have you been abroad?
Ar̃ kadà nórs mateĩ tókį grãžų saulė́lydį?	Ar kada nors matei tokį gražų saulėlydį?	Have you ever seen such a beautiful sunset?
Ar̃ tù mokì gamìnti dúoną?	Ar tu moki gaminti duoną?	Do you know how to bake bread?
Ar̃ tù žinaĩ kur̃ jì nusipir̃ko sáu kãtiną?	Ar tu žinai kur ji nusipirko sau katiną?	Do you know where she bought herself a cat?
Ar̃ žaĩsi tènisą sù mumìs?	Ar žaisi tenisą su mumis?	Will you play tennis with us?
Àš dìrbau šitojè gamỹkloje.	Aš dirbau šitoje gamykloje.	I worked in this factory.
Àš esù krikščiónis.	Aš esu krikščionis.	I'm a Christian.
Àš girdė́jau kàd jõ tė́vas ỹra ùžsienyje.	Aš girdėjau kad jo tėvas yra užsienyje.	I hear that his father is abroad.
Àš išsių̃siu knỹgą paštù.	Aš išsiųsiu knygą paštu.	I'll send the book by mail.
Àš kalbė́jausi sù Tomù.	Aš kalbėjausi su Tomu.	I talked to Tom.
Àš kalbù sù Tomù.	Aš kalbu su Tomu.	I am talking with Tom.
Àš negaliù rastì Tìmo.	Aš negaliu rasti Timo.	I can't find Tim.
Àš nóriu skristì vir̃š debesų̃.	Aš noriu skristi virš debesų.	I want to fly above the clouds.
Àš pamiršaũ užrakìnti stálčių.	Aš pamiršau užrakinti stalčių.	I forgot to lock the drawer.
Àš pažiūrė́jau į̃ savè véidrodyje ir̃ mán nepatìko taĩ, ką̃ pamačiaũ.	Aš pažiūrėjau į save veidrodyje ir man nepatiko tai, ką pamačiau.	I looked at myself in the mirror and I didn't like what I saw.
Àš skridaũ vir̃š debesų̃.	Aš skridau virš debesų.	I flew above the clouds.
Àš sudaužiaũ jõs šìrdį.	Aš sudaužiau jos širdį.	I broke her heart.
Àš supáiniojau tavè sù sàvo bróliu.	Aš supainiojau tave su savo broliu.	I mistook you for your brother.
Àš sutikaũ sù Tomù.	Aš sutikau su Tomu.	I agreed with Tom.
Àš trupùtį išgė́ręs.	Aš truputį išgėręs.	I'm a bit drunk.
Àš turbū́t tavè supáiniojau sù kitù màno draugù kurìs tùri tókį pãtį var̃dą!	Aš turbūt tave supainiojau su kitu mano draugu kuris turi tokį patį vardą!	I may have mistaken you with my other friend who has the same name!
Àš turiù atnaũjinti màno pãsą.	Aš turiu atnaujinti mano pasą.	I need to renew my passport.
Atãskaitas reĩkia pristatýti ikì kìto pirmãdienio.	Ataskaitas reikia pristatyti iki kito pirmadienio.	Reports are due next Monday.
Atidarýk lángą ir̃ įléisk šviẽžio óro.	Atidaryk langą ir įleisk šviežio oro.	Open the window and let in some fresh air.
Cùkrus ỹra saldùs.	Cukrus yra saldus.	Sugar is sweet.
Dangujè švỹti daugýbė žvaigždžių̃.	Danguje švyti daugybė žvaigždžių.	Many stars shine in the heavens.
Daugumà krepšìnio žaidė́jų ỹra labaĩ aũkšti.	Dauguma krepšinio žaidėjų yra labai aukšti.	Most basketball players are very tall.
Daugumà studeñtų mė́gsta spòrtą.	Dauguma studentų mėgsta sportą.	Most students like sports.
Dir̃žas ỹra rudàs.	Diržas yra rudas.	The belt is brown.
Dúok tám žmógui sàvo kilìmą.	Duok tam žmogui savo kilimą.	Give your carpet to that person.
Helèna ãplanko sàvo dė̃dę kiekvíeną sekmãdienį.	Helena aplanko savo dėdę kiekvieną sekmadienį.	Helen visits her uncle every Sunday.
Internètas ỹra rimtàs ver̃slas.	Internetas yra rimtas verslas.	The Internet is serious business.
Išmókyk juõs gamìnti salotàs.	Išmokyk juos gaminti salotas.	Teach them how to make a salad.
Įstãtymas bùvo pàkeistas.	Įstatymas buvo pakeistas.	The law was changed.
Jéi mašinà ỹra sugadìnta, tù esì atsakìngas.	Jei mašina yra sugadinta, tu esi atsakingas.	If the machine is damaged, you are responsible.
Jéi nesì labaĩ užsiė̃mus, gál galė́tum mán víeną minùtę padėtì?	Jei nesi labai užsiėmus, gal galėtum man vieną minutę padėti?	If you're not too busy, could you help me for just a minute?
Jì ãtidaro lángą.	Ji atidaro langą.	She is opening the window.
Jiẽ gyvẽna naujamè namè priẽ párko.	Jie gyvena naujame name prie parko.	They live in a new house near the park.
Jì juõs teñ nùvežė automobiliù.	Ji juos ten nuvežė automobiliu.	She drove them there by car.
Jì mán duõs dár víeną kilìmą.	Ji man duos dar vieną kilimą.	She'll give one more carpet to me.
Jì mán ìškepė pyrãgą.	Ji man iškepė pyragą.	She baked me a cake.
Jì neprisìmena ar̃ jõ automobìlis bùvo geltónas ar̃ nè.	Ji neprisimena ar jo automobilis buvo geltonas ar ne.	She doesn't remember if his car was yellow or not.
Jì norė́jo būtì daininiñkė.	Ji norėjo būti dainininkė.	She wanted to be a singer.
Jì nóri būtì daininiñkė.	Ji nori būti dainininkė.	She wants to be a singer.
Jìs ãtidaro lángą.	Jis atidaro langą.	He is opening the window.
Jìs bùvo Ìndijoje.	Jis buvo Indijoje.	He has been to India.
Jìs manè į̃žeidė bè jokiõs priežastiẽs.	Jis mane įžeidė be jokios priežasties.	He insulted me without any reason.
Jìs mán pažadė́jo kàd jìs bùs atsargèsnis ateityjè.	Jis man pažadėjo kad jis bus atsargesnis ateityje.	He promised me that he would be more careful in the future.
Jìs mẽtė ãkmenį į̃ ẽžerą.	Jis metė akmenį į ežerą.	He threw a stone into the lake.
Jìs mìrė nuõ skrañdžio vė́žio.	Jis mirė nuo skrandžio vėžio.	He died of cancer of the stomach.
Jìs padė́jo knỹgą añt lentýnos.	Jis padėjo knygą ant lentynos.	He put the book on the shelf.
Jìs papãsakojo vaikáms apiẽ sàvo núotykius Ãfrikoje.	Jis papasakojo vaikams apie savo nuotykius Afrikoje.	He told the children about his adventures in Africa.
Jìs prarãdo regė́jimą.	Jis prarado regėjimą.	He lost his eyesight.
Jìs žaĩdžia gòlfą kiekvíeną sekmãdienį.	Jis žaidžia golfą kiekvieną sekmadienį.	He plays golf every Sunday.
Jìs žaĩs gòlfą kìtą sekmãdienį.	Jis žais golfą kitą sekmadienį.	He will play golf next Sunday.
Jì tùri ir̃ trū́kumų.	Ji turi ir trūkumų.	She has faults, too.
Jì ùždaro durìs.	Ji uždaro duris.	She closes the door.
Jì ỹra daininiñkė.	Ji yra dainininkė.	She is a singer.
Jõ kostiùmas bùvo pìlkas õ jõ kaklãraištis geltónas.	Jo kostiumas buvo pilkas o jo kaklaraištis geltonas.	His suit was gray and his tie was yellow.
Jõs dukrà ìškepė mė̃są.	Jos dukra iškepė mėsą.	Her daughter fried the meat.
Jõs kãtinas gulė́jo añt màno pagálvės ir̃ nenorė́jo nuliptì.	Jos katinas gulėjo ant mano pagalvės ir nenorėjo nulipti.	Her cat was lying on my pillow and didn't want to come off it.
Jõ tėvaĩ bùvo paténkinti jõ sėkmè.	Jo tėvai buvo patenkinti jo sėkme.	His parents were pleased with his success.
Jungtìnėse Valstìjose įstãtymai skìriasi tar̃p valstìjų.	Jungtinėse Valstijose įstatymai skiriasi tarp valstijų.	Laws differ from state to state in the United States.
Jungtìnėse Valstìjose ỹra peñkiasdešimt valstìjų.	Jungtinėse Valstijose yra penkiasdešimt valstijų.	There are fifty states in the United States.
Jū́sų atsãkymas ỹra klaidìngas.	Jūsų atsakymas yra klaidingas.	Your answer is wrong.
Jū́sų kilìmas ỹra vìsiškai báltas.	Jūsų kilimas yra visiškai baltas.	Your carpet is completely white.
Kadà tù susipažinaĩ sù Tomù?	Kada tu susipažinai su Tomu?	When did you get to know Tom?
Kaĩp šìs gyvū̃nas vadìnasi Japòniškai?	Kaip šis gyvūnas vadinasi Japoniškai?	What is this animal called in Japanese?
Kãras nėrà neišvéngiamas.	Karas nėra neišvengiamas.	The war is not inevitable.
Kàs gãli sáu leistì nusipir̃kti tókį brángų nãmą?	Kas gali sau leisti nusipirkti tokį brangų namą?	Who can afford to buy such an expensive house?
Kažkàs jíems àtnešė naũją kilìmą.	Kažkas jiems atnešė naują kilimą.	Somebody brought them a new carpet.
Kíek kainúoja kam̃bario núoma?	Kiek kainuoja kambario nuoma?	How much is the rent for this room?
Kíek laĩko kiekvíeną diẽną vidutìnis paauglỹs žiū̃ri televìzorių?	Kiek laiko kiekvieną dieną vidutinis paauglys žiūri televizorių?	How much time does the average teenager watch TV every day?
Kodė̃l tù atsisakeĩ jõ pasiū́lymo?	Kodėl tu atsisakei jo pasiūlymo?	Why did you turn down his offer?
Kokià ỹra graĩkijos sóstinė?	Kokia yra graikijos sostinė?	What is the capital of Greece?
Kóks ỹra šiõ tìlto il̃gis?	Koks yra šio tilto ilgis?	How long is this bridge?
Kū́no temperatūrà ỹra aukščiáusia vidùrdienį.	Kūno temperatūra yra aukščiausia vidurdienį.	Body temperature is highest in the afternoon.
Kur̃ parašýtas màno var̃das?	Kur parašytas mano vardas?	Where is my name written?
Laĩvas pràrastas.	Laivas prarastas.	The boat is lost.
Laĩvas skę̃sta.	Laivas skęsta.	The ship is sinking.
Lėktùvas nuskrìdo į̃ rýtus.	Lėktuvas nuskrido į rytus.	The plane flew east.
Lėktùvas skreñda vir̃š debesų̃.	Lėktuvas skrenda virš debesų.	The plane is flying above the clouds.
Lėktùvas skrìdo vir̃š debesų̃.	Lėktuvas skrido virš debesų.	The plane flew above the clouds.
Màno albùmas ỹra čià.	Mano albumas yra čia.	My album is here.
Màno tė́vas neléido mán mókytis Jungtìnėse Valstìjose.	Mano tėvas neleido man mokytis Jungtinėse Valstijose.	My father didn't allow me to study in the USA.
Màno tė́vas niekadà nebùvo ùžsienyje.	Mano tėvas niekada nebuvo užsienyje.	My father has never been abroad.
Màno tė́vas palìko mán dìdelį palikìmą.	Mano tėvas paliko man didelį palikimą.	My father left me a large inheritance.
Mán reĩkia įkvėpìmo.	Man reikia įkvėpimo.	I need inspiration.
Mèksikos sóstinė ỹra didžiáusias miẽstas Lotỹnų Amèrikoje.	Meksikos sostinė yra didžiausias miestas Lotynų Amerikoje.	The capital of Mexico is the largest city in Latin America.
Mėnùlyje nėrà atmosfèros.	Mėnulyje nėra atmosferos.	The moon has no atmosphere.
Mergáitė válgo dúoną.	Mergaitė valgo duoną.	The girl is eating bread.
Mẽs sùtarėme toliaũ tęstì derýbas.	Mes sutarėme toliau tęsti derybas.	We have agreed to continue the negotiations.
Mẽs sù Tomù netùrime jokių̃ paslapčių̃ víenas nuõ kìto.	Mes su Tomu neturime jokių paslapčių vienas nuo kito.	Tom and I have no secrets from each other.
Mokiniaĩ išbė́go prõ durìs.	Mokiniai išbėgo pro duris.	The students ran out through the door.
Mókytoja dãvė jám auksìnį laĩkrodį.	Mokytoja davė jam auksinį laikrodį.	He was given a gold watch by the teacher.
Mókytojas dãvė jám auksìnį laĩkrodį.	Mokytojas davė jam auksinį laikrodį.	He was given a gold watch by the teacher.
Mókytojas mùs pérspėjo, kàd egzãminas tikriáusiai bùs sunkùs.	Mokytojas mus perspėjo, kad egzaminas tikriausiai bus sunkus.	The teacher warned us that the exam would probably be complicated.
Móteris válgo dúoną.	Moteris valgo duoną.	The woman is eating bread.
Mū́sų lėktùvas skrìdo vir̃š debesų̃.	Mūsų lėktuvas skrido virš debesų.	Our plane was flying above the clouds.
Nebijókite naujų̃ pažinčių̃.	Nebijokite naujų pažinčių.	Don't be scared to meet new people.
Negaliù paliktì šiõ dokumeñto čià sù tavimì.	Negaliu palikti šio dokumento čia su tavimi.	I can't leave that document here with you.
Nórs jì ir̃ bė́go taĩp greĩtai, kaĩp tìk galė́jo, į̃ autobùsą vìs tíek nespė́jo.	Nors ji ir bėgo taip greitai, kaip tik galėjo, į autobusą vis tiek nespėjo.	Running as fast as she could, she still failed to catch the bus.
Nórs jìs ir̃ gyvẽna Jungtìnėse Valstìjose, Tòmas nemóka kalbė́ti ángliškai.	Nors jis ir gyvena Jungtinėse Valstijose, Tomas nemoka kalbėti angliškai.	Even though he lives in the United States, Tom can't speak English.
Nuspréndžiau būtì laimìnga, nès taĩ geraĩ màno sveikãtai.	Nusprendžiau būti laiminga, nes tai gerai mano sveikatai.	I decided to be happy because it's good for my health.
Nuspréndžiau būtì laimìngas, nès taĩ geraĩ màno sveikãtai.	Nusprendžiau būti laimingas, nes tai gerai mano sveikatai.	I decided to be happy because it's good for my health.
Padė́k tą̃ knỹgą atgal̃ añt lentýnos.	Padėk tą knygą atgal ant lentynos.	Put the book back on the shelf.
Palìk màno namùs ir̃ niekadà negrį̃žk.	Palik mano namus ir niekada negrįžk.	Leave my house and never return.
Pàmenu tą̃ nãktį, kaĩ àš pìrmą kar̃tą pamačiaũ Paũkščių Tãką.	Pamenu tą naktį, kai aš pirmą kartą pamačiau Paukščių Taką.	I remember the night when I first saw the Milky Way.
Pasakýk mán kurią̃ dúoną tù nóri válgyti.	Pasakyk man kurią duoną tu nori valgyti.	Tell me which bread you want to eat.
Pažiūrė́k į̃ savè véidrodyje.	Pažiūrėk į save veidrodyje.	Look at yourself in the mirror.
Pažiūrė́k į̃ tuõs dū́mus.	Pažiūrėk į tuos dūmus.	Look at that smoke.
Pìlka katė̃ negãli nuliptì nuõ mẽdžio.	Pilka katė negali nulipti nuo medžio.	The grey cat can't climb off the tree.
Põ jõ lóva slẽpiasi daũg juodų̃ kačių̃.	Po jo lova slepiasi daug juodų kačių.	There are many black cats hiding under the bed.
Polìcija pasodiñs tavè į̃ kalė́jimą.	Policija pasodins tave į kalėjimą.	The police will put you in prison.
Põnas Bráunas labaĩ geraĩ kal̃ba japòniškai.	Ponas Braunas labai gerai kalba japoniškai.	Mr Brown speaks Japanese very well.
Rykliaĩ ė́da žuvìs.	Rykliai ėda žuvis.	Sharks eat fish.
Šì istòrija neatitiñka fãktų.	Ši istorija neatitinka faktų.	The story doesn't match the facts.
Šìs kilìmas ỹra labaĩ ìlgas.	Šis kilimas yra labai ilgas.	This carpet is very long.
Šìs stãlas pagamìntas ìš medíenos.	Šis stalas pagamintas iš medienos.	This desk is made of wood.
Táu reĩkia nustotì švaistýti laĩką.	Tau reikia nustoti švaistyti laiką.	You need to stop wasting time.
Tìgras ỹra didèsnis ir̃ stiprèsnis ùž kãtiną.	Tigras yra didesnis ir stipresnis už katiną.	A tiger is larger and stronger than a cat.
Tòmas kelìs kartùs paprãšė Mèrės atidarýti lángą.	Tomas kelis kartus paprašė Merės atidaryti langą.	Tom asked Mary several times to open the window.
Tòmas mán pasãkė, jóg nenóri grįžtì namõ tuščiomìs rañkomis.	Tomas man pasakė, jog nenori grįžti namo tuščiomis rankomis.	Tom told me that he didn't want to come home empty-handed.
Tòmas nežìno Mèrės bãtų dỹdžio.	Tomas nežino Merės batų dydžio.	Tom doesn't know what Mary's shoe size is.
Tòmas nežìno skìrtumo tar̃p Irãko ir̃ Irãno.	Tomas nežino skirtumo tarp Irako ir Irano.	Tom doesn't know the difference between Iraq and Iran.
Tòmas nusipir̃ko labaĩ brángų fotoaparãtą.	Tomas nusipirko labai brangų fotoaparatą.	Tom bought a very expensive camera.
Tòmas pajudė́jo Mèrės liñk.	Tomas pajudėjo Merės link.	Tom moved toward Mary.
Tòmas paklaũsė Mèrės kókią jì mė́gsta mùziką.	Tomas paklausė Merės kokią ji mėgsta muziką.	Tom asked Mary what kind of music she liked.
Tòmas paklaũsė Mèrės kókį jì mė́gsta maĩstą.	Tomas paklausė Merės kokį ji mėgsta maistą.	Tom asked Mary what kind of food she liked.
Tòmas paklaũsė Mèrės kókius jì mė́gsta fìlmus.	Tomas paklausė Merės kokius ji mėgsta filmus.	Tom asked Mary what kind of movies she liked.
Tòmas paprãšė Mèrės nusiramìnti.	Tomas paprašė Merės nusiraminti.	Tom asked Mary to quiet down.
Tòmas paprãšė Mèrės pagálbos.	Tomas paprašė Merės pagalbos.	Tom asked Mary for help.
Tòmas paprãšė Mèrės pinigų̃.	Tomas paprašė Merės pinigų.	Tom asked Mary for money.
Tòmas pasirãšė visùs dokumentùs, kuriuõs jám dãvė Mèrės advokãtas.	Tomas pasirašė visus dokumentus, kuriuos jam davė Merės advokatas.	Tom signed all the documents Mary's lawyer gave him.
Tòmas susipažìno sù Mèrės draugaĩs.	Tomas susipažino su Merės draugais.	Tom got to know Mary's friends.
Tòmas ỹra geriáusias darbiniñkas kókį tìk turė́jome.	Tomas yra geriausias darbininkas kokį tik turėjome.	Tom is the best employee we've ever had.
Tòmui nederė́jo vogtì Mèrės pinigų̃.	Tomui nederėjo vogti Merės pinigų.	Tom shouldn't have stolen Mary's money.
Tù esì gẽra virė́ja.	Tu esi gera virėja.	You are a good cook.
Tù suválgei màno sumuštìnį.	Tu suvalgei mano sumuštinį.	You ate my sandwich.
Vãkar pìrmą kar̃tą kalbė́jau sù Tomù prancū̃ziškai.	Vakar pirmą kartą kalbėjau su Tomu prancūziškai.	Yesterday was the first time I had spoken to Tom in French.
Vãkar rytè stipriaĩ lìjo.	Vakar ryte stipriai lijo.	It rained hard yesterday morning.
Vãkar vìsą diẽną gulė́jau lóvoje.	Vakar visą dieną gulėjau lovoje.	I was in bed all day long yesterday.
Válgyk dúoną!	Valgyk duoną!	Eat the bread!
Vìsą diẽną suñkiai lìjo.	Visą dieną sunkiai lijo.	It rained heavily all day.
Vìsą pràeitą saváitę lìjo.	Visą praeitą savaitę lijo.	It rained all last week.
Vìs trū́ksta trijų̃ asmenų̃.	Vis trūksta trijų asmenų.	Three people are still missing.
Ỹra dìdelė tikimýbė, kàd jìs nugalė̃s.	Yra didelė tikimybė, kad jis nugalės.	There is a good chance that he will win.
Žẽmės Mėnùlis ỹra natūralùs palydõvas.	Žemės Mėnulis yra natūralus palydovas.	The earth's moon is a natural satellite.
Žinók sàvo šaknìs.	Žinok savo šaknis.	Know your roots.
Ar̃ gãlite mán duotì núolaidą?	Ar galite man duoti nuolaidą?	Can you give me a discount?
Ar̃ jū̃s žaĩdžiate šachmãtais?	Ar jūs žaidžiate šachmatais?	Do you play chess?
Ar̃ kadà nórs mãtėte Tòkijo bókštą?	Ar kada nors matėte Tokijo bokštą?	Have you ever seen Tokyo Tower?
Ar̃ mùms užteñka kėdžių̃?	Ar mums užtenka kėdžių?	Do we have enough chairs?
Ar̃ tù gãli įliptì į̃ tą̃ mẽdį?	Ar tu gali įlipti į tą medį?	Can you climb up that tree?
Ar̃ tùri tvarkãraštį?	Ar turi tvarkaraštį?	Do you have the schedule?
Àš esù aĩris.	Aš esu airis.	I'm Irish.
Àš girdė́jau kàd jìs išlaĩkė egzãminą.	Aš girdėjau kad jis išlaikė egzaminą.	I heard that he passed the exam.
Àš išvir̃siu táu bùlves.	Aš išvirsiu tau bulves.	I'll boil the potatoes for you.
Àš mataũ báltą liū̃tą.	Aš matau baltą liūtą.	I see a white lion.
Àš mókausi tur̃kų kalbõs.	Aš mokausi turkų kalbos.	I am learning Turkish.
Àš negaliù grįžtì atgal̃ į̃ Austrãliją. Teñ manę̃s íeško polìcija.	Aš negaliu grįžti atgal į Australiją. Ten manęs ieško policija.	I can't go back to Australia. I'm wanted by the police there.
Àš negaliù rastì sàvo bagãžo.	Aš negaliu rasti savo bagažo.	I can't find my luggage.
Àš nenóriu tavę̃s sužalóti, Tòmai.	Aš nenoriu tavęs sužaloti, Tomai.	I don't want to hurt you, Tom.
Àš nežinaũ niẽko apiẽ bùlves.	Aš nežinau nieko apie bulves.	I don't know anything about potatoes.
Àš padovanósiu jái gėlių̃.	Aš padovanosiu jai gėlių.	I'll give her some flowers.
Àš rašaũ sãkinį vókiškai.	Aš rašau sakinį vokiškai.	I'm writing a sentence in German.
Àš svarstaũ, kadà nusipir̃kti kompiùterį.	Aš svarstau, kada nusipirkti kompiuterį.	I'm wondering when to buy a computer.
Àš turiù dvì dukràs ir̃ dù sū́nus.	Aš turiu dvi dukras ir du sūnus.	I have two daughters and two sons.
Atléiskite, kàd sukė́liau jùms tíek rū̃pesčių.	Atleiskite, kad sukėliau jums tiek rūpesčių.	I am sorry that I have troubled you so much.
Atléisk, kàd sukė́liau táu tíek rū̃pesčių.	Atleisk, kad sukėliau tau tiek rūpesčių.	I am sorry that I have troubled you so much.
Bendraĩ, ekskùrsija bùvo malonì.	Bendrai, ekskursija buvo maloni.	All in all, the excursion was pleasant.
Bendraĩ kal̃bant, móterys gyvẽna ilgiaũ neĩ výrai.	Bendrai kalbant, moterys gyvena ilgiau nei vyrai.	Generally speaking, women live longer than men.
Dangùs ỹra mė́lynas, jū́ra ir̃gi ỹra mė́lyna. Dangùs ir̃ jū́ra ỹra mė́lyni.	Dangus yra mėlynas, jūra irgi yra mėlyna. Dangus ir jūra yra mėlyni.	The sky is blue, the sea is also blue. The sky and the sea are blue.
Dùrys atsidãrė automãtiškai.	Durys atsidarė automatiškai.	The door opened automatically.
Dùrys lėtaĩ atsidãrė.	Durys lėtai atsidarė.	The door opened slowly.
Dù výrai káltino víenas kìtą.	Du vyrai kaltino vienas kitą.	The two men accused each other.
Gyvẽnimas ỹra kaĩp dìdelis greĩtkelis.	Gyvenimas yra kaip didelis greitkelis.	Life is like a big highway.
Itãlija ỹra labaĩ gražì šalìs.	Italija yra labai graži šalis.	Italy is a very beautiful country.
Jéi pamatýsi klaĩdą, tadà prašaũ pataisýk ją̃.	Jei pamatysi klaidą, tada prašau pataisyk ją.	If you see a mistake, then please correct it.
Jì àtmetė màno prãšymą.	Ji atmetė mano prašymą.	She turned down my request.
Jì àtmetė mū́sų pasiū́lymą.	Ji atmetė mūsų pasiūlymą.	She turned down our proposal.
Jiẽ pláuna rankàs.	Jie plauna rankas.	They're washing their hands.
Jì pabučiãvo jį̃ į̃ skrúostą.	Ji pabučiavo jį į skruostą.	She kissed him on the cheek.
